PlateID	WellLocation	replicateIdNumber	ReagentClass	ReagentID	PCA01	PCA02	PCA03	PCA04	PCA05	PCA06	PCA07	PCA08	PCA09	DistanceScore	pvalue	PercentageMissingPerRecord	microPlateID	XPlate	Well	Compound	Solvent	IRstatut	Category	XsplitColumn	AreaShapeNormalizedMoment00N	AreaShapeNormalizedMoment01N	AreaShapeNormalizedMoment10N	PlatewellN	AreaShapeNormalizedMoment00C	AreaShapeNormalizedMoment01C	AreaShapeNormalizedMoment10C	Wellnumber	Concentration	Raw_AreaShapeAreaN
1	g14	1	SAMPLE	Guanabenz (Acetate)	0.144624758484279	0.0100330393544983	0.249845604548457	-0.643374714251828	0.534465237674483	-1.36624105444971	-1.14463196618827	-0.717781616142745	-1.4906752995521	1.65399157233533	0	0	1	Plate01	G14	Guanabenz (Acetate)	DMSO	+ IR	Compounds	Plate01									3µM	2891.76923076923
1	g17	1	SAMPLE	Procarbazine (Hydrochloride)	1.20353989589954	-0.45120229143033	-0.885082530293733	-0.221549841272445	-0.78495768945566	-0.844547241544681	-0.532202021011393	0.0254124383737141	0.227179822228434	1.44963955521228	0	0	1	Plate01	G17	Procarbazine (Hydrochloride)	DMSO	+ IR	Compounds	Plate01									0.25µM	2965.16915422886
1	g20	1	SAMPLE	Cisapride	1.38360554104373	0.146633314489023	-0.553206625260283	-0.276498570034849	0.302703975471501	-0.897330807274277	-2.09702191469556	-1.06524014107877	0.669233839445905	1.43530375344035	0	0	1	Plate01	G20	Cisapride	DMSO	+ IR	Compounds	Plate01									3µM	2953.90186915888
1	h21	1	SAMPLE	Cisapride	0.272206343198241	0.0757533245026842	-0.634473658394083	-0.0240094499927375	0.292403036602531	-0.597369561500617	-0.917819592964833	0.735410768052734	0.0948600356602367	1.635508812342	0	0	1	Plate01	H21	Cisapride	DMSO	+ IR	Compounds	Plate01									1µM	2897.60588235294
1	i12	1	SAMPLE	MK2-IN-3	1.0270923188109	-0.449006723817511	-0.722024673683018	-0.19015244718932	-0.712752484167512	-1.82780623531469	-1.58111527139177	-0.133146233370057	-0.658869289095566	1.7817056661945	0	0	1	Plate01	I12	MK2-IN-3	DMSO	+ IR	Compounds	Plate01									3µM	3000.09944751381
1	i13	1	SAMPLE	MK2-IN-3	1.87786182154849	0.555751110888644	-0.338784004809242	-0.057721067984655	0.200992030163493	-0.633348401708662	-0.245318449156811	0.368381900784634	0.598353448118945	1.61146071382383	0	0	1	Plate01	I13	MK2-IN-3	DMSO	+ IR	Compounds	Plate01									3µM	3064.90206185567
1	i20	1	SAMPLE	Cisapride	0.128346883272784	0.0344516124384418	-0.357064453610338	-0.310278442003989	1.01863693667726	-0.107351309816496	-0.62040847872249	0.836529673668119	-0.594142228827018	1.5054590301826	0	0	1	Plate01	I20	Cisapride	DMSO	+ IR	Compounds	Plate01									0.25µM	2877.58241758242
1	j04	1	SAMPLE	Etilefrine hydrochloride	0.548778763713121	0.116738097933923	1.3620256466397	0.571541074010449	-0.700899358449766	-0.646379585471263	0.306386779163076	0.902232432214587	-0.656530727705868	1.46456835584605	0	0	1	Plate01	J4	Etilefrine hydrochloride	DMSO	+ IR	Compounds	Plate01									10µM	3131.82089552239
1	j12	1	SAMPLE	MK2-IN-3	-0.120684890735286	0.605668516199172	-0.310407204517343	-0.3998501669687	-0.627663778317891	-0.966226031848579	-0.540284776004387	0.306705024064221	-0.0920493635675165	1.56403054705453	0	0	1	Plate01	J12	MK2-IN-3	DMSO	+ IR	Compounds	Plate01									1µM	3132.76213592233
1	j16	1	SAMPLE	Flunarizine (dihydrochloride)	1.54707291382168	0.747444965861375	-0.0790272240822556	0.394348250867137	-0.0750926551690459	0.0205805931449296	-0.684659989549044	-0.0600769863195942	-0.21390658547711	1.55189494919634	0	0	1	Plate01	J16	Flunarizine (dihydrochloride)	DMSO	+ IR	Compounds	Plate01									1µM	3164.8125
1	k12	1	SAMPLE	MK2-IN-3	1.07055661828036	0.555276953972798	0.409379117293207	0.494152261532594	0.0124262221331555	-0.911997693375161	0.37019715962742	-0.21115184175806	-1.15262690671456	1.56666365301493	0	0	1	Plate01	K12	MK2-IN-3	DMSO	+ IR	Compounds	Plate01									0.25µM	3209.89473684211
1	k14	1	SAMPLE	Mifepristone	0.442593471136594	0.0479390147901797	-0.304797370400429	-0.793914737291377	0.0713215056173324	0.0522410153691395	-0.510388830847886	0.385343598842022	-0.357541084365774	1.45301890980996	0	0	1	Plate01	K14	Mifepristone	DMSO	+ IR	Compounds	Plate01									3µM	2913.27227722772
1	k17	1	SAMPLE	Flunarizine (dihydrochloride)	0.360236878859415	0.770074055047265	-0.750902988024689	0.598548601036123	-0.742050122764258	-0.211997329633202	-1.62996439922225	0.0267439563156263	-0.753974018537902	1.44575194735934	0	0	1	Plate01	K17	Flunarizine (dihydrochloride)	DMSO	+ IR	Compounds	Plate01									0.25µM	3162.67156862745
1	m14	1	SAMPLE	Mifepristone	0.406303550635411	0.36374858657017	-0.402852999013749	0.480431170452785	-0.589253051061527	-0.931450310234182	-0.591945562852504	0.0979680662584261	-0.12849528873377	1.61579909630237	0	0	1	Plate01	M14	Mifepristone	DMSO	+ IR	Compounds	Plate01									0.25µM	3093.66197183099
2	b14	1	SAMPLE	Nadifloxacin	1.34172853135761	0.16991944565485	-2.10941206446308	-0.0947324840812208	-1.42646809017735	-0.883667382944324	0.149138910029064	0.0146217927904224	0.650571280254002	1.47099238521927	0	0	2	Plate02	B14	Nadifloxacin	DMSO	+ IR	Compounds	Plate02									10µM	3017.13636363636
2	b18	1	NEGATIVE	DMSO	0.257562969206814	0.136082036757586	-0.718783358918786	0.0572980541926799	-0.724716129476644	0.192443415426203	-1.84409129788933	0.684309951725798	-0.448266118543338	1.477874525292	0	0	2	Plate02	B18	DMSO	DMSO	+ IR	NEG (DMSO IR)	Plate02										2898.46846846847
2	b19	1	NEGATIVE	DMSO	0.619122085107231	0.502649221008281	-0.340176775016671	-0.0622548559943439	-0.72837668635358	0.452289860805385	-1.12221922396335	0.746822655696485	0.151687772218108	1.46248173465153	0	0	2	Plate02	B19	DMSO	DMSO	+ IR	NEG (DMSO IR)	Plate02										3042.01477832512
2	c10	1	SAMPLE	Thio-TEPA	0.546440058837225	0.154604479824652	-0.523336910217131	0.254700739824437	-0.698013145862634	-0.131074668078003	-0.267212901109203	0.408556766047872	0.145314134329205	1.57697018477029	0	0	2	Plate02	C10	Thio-TEPA	DMSO	+ IR	Compounds	Plate02									3µM	3022.08108108108
2	c19	1	NEGATIVE	DMSO	-0.0290394044141578	0.0895151185845216	-0.50987295170846	-0.385692607504571	-0.804101398764793	-0.869004209160531	-0.29907049101965	0.259237845459245	0.167879143841304	1.57592457556382	0	0	2	Plate02	C19	DMSO	DMSO	+ IR	NEG (DMSO IR)	Plate02										2982.72093023256
2	c20	1	SAMPLE	Sulfacetamide (Sodium)	-0.180066001790338	-0.0760784760454402	-0.243179617448058	0.0412278113976918	-0.654166368079789	-0.822375586034845	-1.22303065657656	0.441063030180267	-0.404511038195065	1.61021284622769	0	0	2	Plate02	C20	Sulfacetamide (Sodium)	DMSO	+ IR	Compounds	Plate02									3µM	2888.5641025641
2	c21	1	SAMPLE	Sulfacetamide (Sodium)	-0.221139907414815	0.243184419550762	-0.0384850995057481	0.262142072702875	-1.15899368832341	-0.67355875114682	-0.992616613325195	0.748576421094867	-0.268462136846078	1.50264112663081	0	0	2	Plate02	C21	Sulfacetamide (Sodium)	DMSO	+ IR	Compounds	Plate02									3µM	3104.94036697248
2	d20	1	SAMPLE	Sulfacetamide (Sodium)	-0.0177656534492609	0.237552857851082	0.106982146724601	-0.192286954408556	-0.0224308341371542	-0.503230254979594	-1.12372905832977	0.04515623051503	-0.135478949083327	1.45265985983362	0	0	2	Plate02	D20	Sulfacetamide (Sodium)	DMSO	+ IR	Compounds	Plate02									1µM	2889.41777777778
2	e10	1	SAMPLE	Thio-TEPA	1.03853304838343	0.469581285468595	-0.224156725942316	-0.437279051343028	0.0260193854018347	-0.0611326411184429	-0.249542365452291	-0.0104971670349708	-0.381369416511354	1.62264087399812	0	0	2	Plate02	E10	Thio-TEPA	DMSO	+ IR	Compounds	Plate02									0.25µM	3088.51123595506
2	e16	1	SAMPLE	Trimethadione	0.417303440398266	0.350800787254171	0.177575675826196	0.127273342881274	-0.739495818289485	-0.213284021606557	-0.171792644614966	0.395957445735293	-0.721855215202401	1.57866994280131	0	0	2	Plate02	E16	Trimethadione	DMSO	+ IR	Compounds	Plate02									3µM	3143.52820512821
2	f21	1	SAMPLE	Topiramate	-0.0504760302811887	0.454519073980048	0.161157973142309	0.647960619204724	-0.888076001067445	-0.636874888867887	-0.730906159671081	0.440426566542204	-0.448410845852156	1.4885742674294	0	0	2	Plate02	F21	Topiramate	DMSO	+ IR	Compounds	Plate02									10µM	3222.08943089431
2	g05	1	SAMPLE	(2S,5R,6R)-Ticarcillin (disodium)	1.10614804077705	-0.0943657494454444	-0.0928956322187098	-0.409536435301235	-0.583724148819363	-1.08130272569176	-0.239627309618533	0.0423620037218566	0.141918791084209	1.62544048466824	0	0	2	Plate02	G5	(2S,5R,6R)-Ticarcillin (disodium)	DMSO	+ IR	Compounds	Plate02									3µM	2991.21111111111
2	g06	1	SAMPLE	Tyrphostin A9	0.797140671129083	0.279764728978945	-0.0206433544194477	-0.0716260803802235	-0.345739252110074	-0.162477544878182	-1.074462046282	0.0157398120939039	-0.146544584828618	1.56468507283866	0	0	2	Plate02	G6	Tyrphostin A9	DMSO	+ IR	Compounds	Plate02									0.25µM	3064.65027322404
2	g07	1	SAMPLE	Tyrphostin A9	0.806273128811112	0.164182402690397	0.143902684293893	0.375055280148503	-0.22990718739025	0.0361201437872005	0.442361091015104	0.353396789090345	-1.13325692797714	1.44747409123088	0	0	2	Plate02	G7	Tyrphostin A9	DMSO	+ IR	Compounds	Plate02									0.25µM	3059.1724137931
2	g13	1	SAMPLE	Rottlerin	1.20165408979209	0.615458793279322	-1.35680520326012	-1.39601422497123	0.0977590761609542	-0.0491936181410696	-0.705648014430146	0.333459011883541	0.829987712199553	1.44139746380059	0	0	2	Plate02	G13	Rottlerin	DMSO	+ IR	Compounds	Plate02									0.25µM	2821.20994475138
2	h21	1	SAMPLE	Topiramate	-0.0885762501928766	0.190251512958086	0.497723559448574	0.386688425450522	-0.169612138770324	-1.41221509338221	-1.08701953878447	0.307732396377287	0.168055491672323	1.43002176373085	0	0	2	Plate02	H21	Topiramate	DMSO	+ IR	Compounds	Plate02									1µM	3009.05555555556
2	i12	1	SAMPLE	Tivozanib	1.07351086548788	2.0824191090486	-0.666594933963851	-1.39089017881185	1.01328239400522	-1.33269854257421	0.232499336290555	-0.426910627779002	-0.47688403726612	1.48538981734834	0	0	2	Plate02	I12	Tivozanib	DMSO	+ IR	Compounds	Plate02									3µM	3350.44217687075
2	i13	1	SAMPLE	Tivozanib	0.654361723553172	0.13679621624965	-0.667265374698634	-1.01042323348082	-0.444776807238565	-0.537698346281055	0.130073937648237	1.22119959696354	-0.499348086097914	1.67917211826119	0	0	2	Plate02	I13	Tivozanib	DMSO	+ IR	Compounds	Plate02									3µM	2958.29801324503
2	i20	1	SAMPLE	Topiramate	0.105636861952362	0.119438861100019	0.0668056906996179	-0.116827361036039	-0.490476667347835	-0.11250338729271	-1.13052576625639	0.188249484874198	-0.749433991488709	1.47749632895177	0	0	2	Plate02	I20	Topiramate	DMSO	+ IR	Compounds	Plate02									0.25µM	3033.47959183673
2	i21	1	SAMPLE	Topiramate	0.154892290058823	0.145160348980574	0.68109643672423	0.411162333139928	-0.303067803595962	-1.16997399647686	-0.952852674742435	-0.0824828044262035	-0.678701367874382	1.43986947973287	0	0	2	Plate02	I21	Topiramate	DMSO	+ IR	Compounds	Plate02									0.25µM	3079.40304182509
2	j07	1	SAMPLE	Ceritinib	0.839996832153519	-0.25261541115555	-1.18164062421866	-1.44353718363256	0.088085682604155	-0.384317887284533	-0.133880492193356	0.229754621798463	-0.84601663156291	1.53808580973783	0	0	2	Plate02	J7	Ceritinib	DMSO	+ IR	Compounds	Plate02									1µM	2762.69090909091
2	j12	1	SAMPLE	Tivozanib	1.10637879983805	0.669978773542084	-0.935176629448247	-0.433102800160686	-0.456889137491219	-0.958438611087372	1.56516595075356	0.932456103926863	0.0883341733055469	1.53191283313655	0	0	2	Plate02	J12	Tivozanib	DMSO	+ IR	Compounds	Plate02									1µM	3236.13043478261
2	j18	1	SAMPLE	Doxazosin (mesylate)	-0.266379320011343	0.32855913552329	0.0764090829129077	-0.341583092246105	0.0557242800832028	-0.490341658737425	-1.04243285319831	0.326353721743969	-0.736170473976963	1.50181361089919	0	0	2	Plate02	J18	Doxazosin (mesylate)	DMSO	+ IR	Compounds	Plate02									1µM	2916.49289099526
2	k06	1	SAMPLE	Ceritinib	-0.0597701933904013	0.29877502626561	0.00515546600786011	-0.169090347618243	-0.0728240307883881	-0.848888096491626	0.461470534913682	1.04067359350689	0.496394164654039	1.43705891039555	0	0	2	Plate02	K6	Ceritinib	DMSO	+ IR	Compounds	Plate02									0.25µM	3049.42580645161
2	k13	1	SAMPLE	Tivozanib	0.432373658454973	-0.057768143798878	-0.641988278086665	-0.18916288877726	0.818777572840828	-0.621171542830464	0.654213876784615	1.19736827834756	-0.120952312475678	1.52442403338702	0	0	2	Plate02	K13	Tivozanib	DMSO	+ IR	Compounds	Plate02									0.25µM	2753.94387755102
2	k21	1	SAMPLE	Flucytosine	1.32417948810971	0.541625769729872	-0.421944604239003	0.019007193244655	0.225047088532209	0.168919642968236	-0.591900037610623	-0.213156148737603	-0.412093870610179	1.5291162457908	0	0	2	Plate02	K21	Flucytosine	DMSO	+ IR	Compounds	Plate02									3µM	2966.71428571429
2	l18	1	SAMPLE	Minoxidil	0.582262510176929	0.0498520782072926	-0.349507773980991	0.398867595949889	-0.777267710979993	-0.9439549373209	0.0720308907629847	1.00742519897676	0.276892781629657	1.63997351400571	0	0	2	Plate02	L18	Minoxidil	DMSO	+ IR	Compounds	Plate02									10µM	3010.17021276596
2	l20	1	SAMPLE	Flucytosine	0.0132446143480362	0.377565511583355	-0.560105166903777	0.0824385006859581	-0.750823331221868	-0.310189929634051	-1.55271227380032	0.242995208429261	-0.639859601140099	1.55623568163992	0	0	2	Plate02	L20	Flucytosine	DMSO	+ IR	Compounds	Plate02									1µM	3047.06060606061
2	m20	1	SAMPLE	Flucytosine	0.417171324759796	-0.185541757035341	-0.0658093938426955	-0.137229562848032	-0.0439769291970552	-0.365551079320203	-0.324767074251386	0.352261736439064	-1.15535718035997	1.61686773975677	0	0	2	Plate02	M20	Flucytosine	DMSO	+ IR	Compounds	Plate02									0.25µM	2879.76233183856
2	n16	1	SAMPLE	AG957	-0.195462368487975	0.233099856356532	-0.181341803729609	0.075492041437886	-0.112537910993822	-0.807441214827763	-0.112834103149094	0.20076532088966	0.186657120386075	1.46629408881641	0	0	2	Plate02	N16	AG957	DMSO	+ IR	Compounds	Plate02									1µM	2943.9880952381
2	n18	1	SAMPLE	Minoxidil	0.170173138283494	0.213435573423317	0.112070364270817	0.783039389675692	-0.0648085324884316	-0.686221675338865	-0.449572294326977	0.510002457295829	-0.529040854975016	1.58871063242797	0	0	2	Plate02	N18	Minoxidil	DMSO	+ IR	Compounds	Plate02									1µM	3014.60606060606
2	n19	1	SAMPLE	Minoxidil	0.0346144935522145	-0.0632549293966815	-0.677337715412604	0.391321228412956	-0.757264323287798	-0.45345323168562	-1.46107638494078	-0.0168652450887242	-0.459400115750607	1.49023650118797	0	0	2	Plate02	N19	Minoxidil	DMSO	+ IR	Compounds	Plate02									1µM	2932.39382239382
2	o08	1	NEGATIVE	DMSO	0.733431398862463	0.423620357102877	-0.198505561247133	0.0930203951750567	-0.8523100190483	-0.0954160275903994	0.988804750194713	0.687910215659764	-0.34894729108184	1.4437819463253	0	0	2	Plate02	O8	DMSO	DMSO	+ IR	NEG (DMSO IR)	Plate02										3066.55172413793
2	o19	1	SAMPLE	Minoxidil	0.0282306288802824	0.276269328580851	-0.284189767699455	0.691715330479718	-0.614324311797488	-0.366429276932006	-0.498465954067449	1.0087158408957	0.493275866425545	1.45444169100866	0	0	2	Plate02	O19	Minoxidil	DMSO	+ IR	Compounds	Plate02									0.25µM	3075.36538461538
3	b13	1	SAMPLE	Miglitol	0.537220607394751	0.01152660852715	-0.478523310605593	0.0798251981754088	-0.611956453673855	-0.203895514791075	-0.42173213908613	0.447109598147328	-0.344305527305986	1.75207151858294	0	0	3	Plate03	B13	Miglitol	DMSO	+ IR	Compounds	Plate03									1µM	3013.71590909091
3	b19	1	NEGATIVE	DMSO	0.578299863902622	0.353645446942017	-1.33956075081987	-0.081414240269371	-0.531235339213226	-0.875786612972113	-0.938958640451845	-0.662095414760147	0.188371715737325	1.51294876060986	0	0	3	Plate03	B19	DMSO	DMSO	+ IR	NEG (DMSO IR)	Plate03										3002.66666666667
3	c05	1	SAMPLE	FRAX1036	1.20816393604385	0.426911259760188	-0.0824206087443705	0.641407554487015	0.826520838079144	-0.240860534237709	-0.02044797149383	1.36653536096131	-0.789729903788508	1.71740043930355	0	0	3	Plate03	C5	FRAX1036	DMSO	+ IR	Compounds	Plate03									3µM	2966.1546961326
3	c09	1	SAMPLE	Tigecycline	-0.0205911795192011	0.0163823171311878	-0.0878896658376988	0.182555707333566	-0.367586826928429	-0.0272669682861073	-0.131485789273773	1.10215559955824	-1.53485474601226	1.45017975004315	0	0	3	Plate03	C9	Tigecycline	DMSO	+ IR	Compounds	Plate03									3µM	3013.88617886179
3	c20	1	SAMPLE	KN-93	-0.248308625921031	0.184109298717952	-0.387933007520248	0.0888765975373094	-0.525477587290706	-0.61999558100381	-0.756716852693266	-0.1438566758763	-1.10466334207507	1.5664655456387	0	0	3	Plate03	C20	KN-93	DMSO	+ IR	Compounds	Plate03									0.25µM	3090.65284974093
3	d08	1	SAMPLE	Tigecycline	1.59524756357334	0.111853226341269	-0.430689167080093	0.0660696343098447	-0.30301742385393	0.298505232682082	-0.0761742450830786	0.537271719840738	0.682711953502377	1.51133641654022	0	0	3	Plate03	D8	Tigecycline	DMSO	+ IR	Compounds	Plate03									1µM	2981.63687150838
3	d20	1	SAMPLE	Amcinonide	0.0376910460552652	0.474134603899469	-0.00157269610315672	-0.0301010094837127	-0.0607904398434705	-0.0357545130155031	0.158000424190596	0.920408491610637	-0.61571694255308	1.53028572168442	0	0	3	Plate03	D20	Amcinonide	DMSO	+ IR	Compounds	Plate03									10µM	3080.34765625
3	e05	1	SAMPLE	FRAX1036	1.02038610735722	-0.0340080959437325	1.36891362210817	0.586439607997994	-0.469235676669065	-0.622466180548183	0.221341770248136	0.945261723908921	-0.204460733698423	1.44678106677136	0	0	3	Plate03	E5	FRAX1036	DMSO	+ IR	Compounds	Plate03									0.25µM	3159.62831858407
3	e16	1	SAMPLE	Latanoprost	-0.242223188389614	0.0968017753756732	0.512588785038532	-0.0104116211525874	-0.154165340195147	-1.06104708226364	-0.502571435029362	0.488779494844766	-0.543995110981371	1.50332735731213	0	0	3	Plate03	E16	Latanoprost	DMSO	+ IR	Compounds	Plate03									0.25µM	3067.47435897436
3	e19	1	SAMPLE	Metergoline	-0.00359639472647322	0.466500886483029	-0.578744359308642	-0.243355190282229	-0.440701377573125	-1.03334104069608	-0.033317870769531	-0.488631175364649	-0.498703675205916	1.45846375278158	0	0	3	Plate03	E19	Metergoline	DMSO	+ IR	Compounds	Plate03									0.25µM	3065.7668161435
3	f14	1	SAMPLE	Diethylstilbestrol	-0.278950987576116	-0.832781128992244	-0.824393287229868	-0.712735359970316	0.0750295206636144	-1.12884341312796	-1.33490679136194	-0.633102644294173	-1.17213567520601	1.45303262488854	0	0	3	Plate03	F14	Diethylstilbestrol	DMSO	+ IR	Compounds	Plate03									10µM	2704.84615384615
3	g07	1	SAMPLE	Idoxuridine	-0.0334734375825494	0.0925733172784681	0.455184934864635	-0.227679782647472	-0.387201644976133	-0.580067927559004	-0.338233981590374	1.22738072170662	-0.356596499750095	1.57157697900241	0	0	3	Plate03	G7	Idoxuridine	DMSO	+ IR	Compounds	Plate03									0.25µM	2988.25615763547
3	g09	1	SAMPLE	Halofantrine (hydrochloride)	0.410680702238734	-0.214256450092581	-0.329072276119049	0.675054991039922	-0.964027859023128	-0.389482247486629	-0.672543950307381	0.780280392715095	0.232254820734977	1.56581725736434	0	0	3	Plate03	G9	Halofantrine (hydrochloride)	DMSO	+ IR	Compounds	Plate03									3µM	2929.88839285714
3	g20	1	SAMPLE	Amcinonide	1.1848265325364	0.102493379654618	-0.379632046010597	0.339213231928028	-1.12021862491147	0.266108920440368	-1.08377732184614	-0.139189558905466	0.114328860761335	1.43190789365934	0	0	3	Plate03	G20	Amcinonide	DMSO	+ IR	Compounds	Plate03									0.25µM	3065.08212560386
3	g21	1	SAMPLE	Amcinonide	-0.0860657648154209	-0.138095486115582	-0.283836174422978	-0.344370391514735	-0.158688676662203	-1.10668739679654	0.116406216260409	0.0497384023266669	-0.728342647744711	1.4968255820618	0	0	3	Plate03	G21	Amcinonide	DMSO	+ IR	Compounds	Plate03									0.25µM	2945.47222222222
3	h05	1	SAMPLE	Cyclophosphamide	1.41816320844872	0.611068922799703	1.18833614191441	-0.00329879155314949	-0.194152205434153	-0.985555218497413	0.103427535772545	1.00744378297652	0.148078424017196	1.63607720035072	0	0	3	Plate03	H5	Cyclophosphamide	DMSO	+ IR	Compounds	Plate03									1µM	3259.25
3	h19	1	SAMPLE	Ethamsylate	-0.634545657796829	0.108793770058863	-0.47464126524923	-0.121451845737039	-0.312932577195953	-0.467422714930187	-1.04749046173122	0.22285472257453	-0.290731781912686	1.46716550032805	0	0	3	Plate03	H19	Ethamsylate	DMSO	+ IR	Compounds	Plate03									1µM	2990.79775280899
3	i05	1	SAMPLE	Cyclophosphamide	1.13660334491814	0.0280259212395454	1.00908617826512	0.248571650762399	0.145612108123448	-0.544830853104153	-1.25144149504773	0.447671848772262	0.577017535304583	1.47625835222527	0	0	3	Plate03	I5	Cyclophosphamide	DMSO	+ IR	Compounds	Plate03									0.25µM	2993.34513274336
