PlateID	WellLocation	replicateIdNumber	ReagentClass	ReagentID	PCA01	PCA02	PCA03	PCA04	PCA05	PCA06	PCA07	PCA08	PCA09	DistanceScore	pvalue	PercentageMissingPerRecord	microPlateID	XPlate	Well	Compound	Solvent	IRstatut	Category	XsplitColumn	AreaShapeNormalizedMoment00N	AreaShapeNormalizedMoment01N	AreaShapeNormalizedMoment10N	PlatewellN	AreaShapeNormalizedMoment00C	AreaShapeNormalizedMoment01C	AreaShapeNormalizedMoment10C	Wellnumber	Concentration	Raw_AreaShapeAreaN
1	e20	1	SAMPLE	JSH-23	0.100880046008588	-0.360970572919991	-0.21449488893834	0.163490819390053	0.0892689136682079	-0.849103232395222	-0.632037241835511	0.78985055407746	-0.758659588031401	1.66980183777283	0	0	1	Plate01	E20	JSH-23	DMSO	+ IR	Compounds	Plate01									0.25µM	2751.05866666667
1	f02	1	NEGATIVE	DMSO	1.02401110017811	0.357435707636625	-0.613417195970004	-0.106038551831832	0.279931670788119	-1.12559066847342	1.14864789874183	-0.385380011832374	-0.11890328607613	1.42227713022222	0	0	1	Plate01	F2	DMSO	DMSO	+ IR	NEG (DMSO IR)	Plate01										2996.46394984326
1	f05	1	SAMPLE	Tolazoline (hydrochloride)	0.665465507514187	0.0968300485895016	-0.167583368702348	0.214190240452585	0.285861277467086	-1.40406025529057	0.193380315897488	0.81656094635497	-1.9450128906938	1.79416186032327	0	0	1	Plate01	F5	Tolazoline (hydrochloride)	DMSO	+ IR	Compounds	Plate01									10µM	3026.56424581006
1	f06	1	SAMPLE	Roxithromycin	0.370643375176944	0.0653275542374948	0.445715708942492	-0.028351731862212	-0.437543411055797	-0.502163800108203	0.56068844273396	0.188468139902611	-0.428849813143574	1.42049149003259	0	0	1	Plate01	F6	Roxithromycin	DMSO	+ IR	Compounds	Plate01									1µM	2857.36245954693
1	f13	1	SAMPLE	PTACH	-0.622845094415387	0.0311568903367206	-0.224437683381702	-0.678207923959749	0.0870470926321194	-0.566264650437105	-0.237530268860188	1.12314066443636	-1.00153576998189	1.69206988016041	0	0	1	Plate01	F13	PTACH	DMSO	+ IR	Compounds	Plate01									1µM	2675.03246753247
1	f16	1	SAMPLE	Procarbazine (Hydrochloride)	0.285132954989901	-0.0962526983974232	0.111180009336747	0.868742228925565	0.393916666126092	-0.945648597705083	-0.588263108081378	1.67935304889763	-0.24831178628205	1.55901210861789	0	0	1	Plate01	F16	Procarbazine (Hydrochloride)	DMSO	+ IR	Compounds	Plate01									1µM	2879.35082872928
1	f18	1	SAMPLE	6-Thioguanine	-0.453871891032174	-0.0168711358819234	-0.608331854772538	1.07410282299039	-0.500115360108877	-0.812831508562238	-0.358230526247891	1.09314835097294	-1.07983469757452	1.52191401054578	0	0	1	Plate01	F18	6-Thioguanine	DMSO	+ IR	Compounds	Plate01									1µM	2882.4019138756
1	f19	1	SAMPLE	6-Thioguanine	0.298672445422629	0.0712909032353778	-0.577770959932297	-0.256910151778964	0.0995619449746257	-0.672499055100206	-0.318640616052517	0.545684563283527	-0.939349039028249	1.86141014584601	0	0	1	Plate01	F19	6-Thioguanine	DMSO	+ IR	Compounds	Plate01									1µM	2841.62597402597
1	g02	1	NEGATIVE	DMSO	0.235395802568265	-0.0376296678654084	0.246603855025794	0.399983922596063	0.80995090943738	-1.13174752225902	0.950883256102967	0.648179716554358	0.327544418352228	1.42577805409453	0	0	1	Plate01	G2	DMSO	DMSO	+ IR	NEG (DMSO IR)	Plate01										2875.00647249191
1	g03	1	NEGATIVE	DMSO	-0.304218085811486	0.702270154718951	0.441818895086903	1.66913597093204	-0.279142999957429	-0.515914676153602	0.847879140413554	0.942776396894526	-1.27273631149468	1.41940639977009	0	0	1	Plate01	G3	DMSO	DMSO	+ IR	NEG (DMSO IR)	Plate01										3050.14330218069
1	g04	1	SAMPLE	Tolazoline (hydrochloride)	1.40218059853071	0.00600162086688504	0.907986888435124	0.0776992679753538	-0.0269017354317037	-1.14115706699349	0.289635153017925	-0.209336500442113	-0.703293558849557	1.37529674795391	0	0	1	Plate01	G4	Tolazoline (hydrochloride)	DMSO	+ IR	Compounds	Plate01									3µM	2944.91729323308
1	g06	1	SAMPLE	Roxithromycin	0.402350900901261	0.0691729623661888	0.385562601796345	0.359424087214666	0.729082695180756	-0.660274710484536	1.12354830502208	0.480280981583935	0.462100746701015	1.3311519993012	0	0	1	Plate01	G6	Roxithromycin	DMSO	+ IR	Compounds	Plate01									0.25µM	2816.59539473684
1	g07	1	SAMPLE	Roxithromycin	0.197240004352533	0.652422768789048	1.32639194948989	0.59960838798398	0.737769485322413	0.0261214203424303	-1.02184939732102	1.06763079446911	-1.19406582192775	1.37602523866372	0	0	1	Plate01	G7	Roxithromycin	DMSO	+ IR	Compounds	Plate01									0.25µM	2697.43893129771
1	g10	1	SAMPLE	Astemizole	0.540168766664221	-0.137058135255686	1.35673386650647	0.459354877648473	0.0243315105771929	-0.268038626530807	-0.304424782748961	0.490314112706417	-1.77816132657576	1.37574198042208	0	0	1	Plate01	G10	Astemizole	DMSO	+ IR	Compounds	Plate01									3µM	2761.35555555556
1	g11	1	SAMPLE	Astemizole	1.71320148911664	0.420156189928067	2.07236439048653	0.00436960941923058	0.341844533752606	-0.745736255004467	-0.406220292213589	1.29365566683986	-0.463848711422954	1.42673185803903	0	0	1	Plate01	G11	Astemizole	DMSO	+ IR	Compounds	Plate01									3µM	2861.55434782609
1	g18	1	SAMPLE	6-Thioguanine	0.0702566232075071	-0.165986981130344	-0.0228926951823853	-0.156262351396293	0.279883063722657	-0.25882746672972	-0.308213986559118	0.391448734751229	-0.0597624359804424	1.50371858378267	0	0	1	Plate01	G18	6-Thioguanine	DMSO	+ IR	Compounds	Plate01									0.25µM	2697.51694915254
1	g19	1	SAMPLE	6-Thioguanine	-0.486894363651922	0.149848842681039	-0.0307605113747289	0.315854146033903	-0.0895150981753744	-1.03137338081709	-1.19600270912814	0.777197580456745	-0.492741891828267	1.43258062945427	0	0	1	Plate01	G19	6-Thioguanine	DMSO	+ IR	Compounds	Plate01									0.25µM	2808.04481132075
1	g20	1	SAMPLE	Cisapride	-0.454668811036805	-0.0397223760006071	-0.370576200885348	-0.0243755256192662	-0.212754098125553	-0.846282634068888	-0.608462933650048	0.190914142978033	-0.981627449677872	1.67861578821772	0	0	1	Plate01	G20	Cisapride	DMSO	+ IR	Compounds	Plate01									3µM	2724.68865435356
1	g21	1	SAMPLE	Cisapride	0.0704808498357439	-0.443828281060667	-0.639785462066382	-0.111422270847514	0.00273858034941356	-2.08341938604633	-0.518124986084072	0.119699158937147	-0.919123962810375	1.66495928760172	0	0	1	Plate01	G21	Cisapride	DMSO	+ IR	Compounds	Plate01									3µM	2741.22739726027
1	h03	1	SAMPLE	Dobutamine (hydrochloride)	0.944417144567043	-0.120826224085371	-0.774307596875148	-1.29441651546766	-0.0479930479366257	-1.81959771874742	0.412663023412865	0.563507283581591	-1.59610594182639	1.79596102255928	0	0	1	Plate01	H3	Dobutamine (hydrochloride)	DMSO	+ IR	Compounds	Plate01									10µM	2868.79178885631
1	h04	1	SAMPLE	Tolazoline (hydrochloride)	0.802882128034493	-0.258558785300576	-0.203182393032065	0.16993719117341	0.373274890604997	-1.53047282413039	0.159071066129832	1.54505117763729	0.33848080129041	1.5987241479359	0	0	1	Plate01	H4	Tolazoline (hydrochloride)	DMSO	+ IR	Compounds	Plate01									1µM	2863.44200626959
1	h13	1	SAMPLE	MK2-IN-3	-0.0653987512014914	0.122070198346854	-0.838864660348172	0.397075138350024	-0.61704462255211	-1.51588436547186	-0.603065979353328	1.15290221526902	0.113675275188847	1.49695614729005	0	0	1	Plate01	H13	MK2-IN-3	DMSO	+ IR	Compounds	Plate01									10µM	2915.79254079254
1	i11	1	SAMPLE	Astemizole	0.611148487287268	0.255288992388277	1.09079215969623	0.110499705194118	-0.134307113429742	-0.174756367571959	0.434744336579357	0.2570246512503	-1.38194735431702	1.42109495613541	0	0	1	Plate01	I11	Astemizole	DMSO	+ IR	Compounds	Plate01									0.25µM	2866.05204460967
1	i14	1	SAMPLE	Guanabenz (Acetate)	0.0042253401574295	-0.242803166821625	-0.317451123293803	0.486444982615535	-0.43874345269043	-0.901583410572461	0.0480724466504768	0.715784388765716	-0.969203636906454	1.65656698933801	0	0	1	Plate01	I14	Guanabenz (Acetate)	DMSO	+ IR	Compounds	Plate01									0.25µM	2833.01630434783
1	i15	1	SAMPLE	Guanabenz (Acetate)	0.103584048742299	-0.192965898485101	-1.05091711610891	0.180990479445057	-0.483497046561053	0.118397316885812	0.202142195497303	0.55873734373804	-0.631611911299317	1.4661133895131	0	0	1	Plate01	I15	Guanabenz (Acetate)	DMSO	+ IR	Compounds	Plate01									0.25µM	2778.03110047847
1	i16	1	SAMPLE	Flunarizine (dihydrochloride)	-0.023909153834939	0.295041627895233	-0.206120803887394	1.63748988194056	0.177648855089616	-0.747256675352185	-0.517429121737447	1.31077011868216	-0.941688994355596	1.50901481924269	0	0	1	Plate01	I16	Flunarizine (dihydrochloride)	DMSO	+ IR	Compounds	Plate01									3µM	2888.93659942363
1	i21	1	SAMPLE	Cisapride	0.126964726940722	-0.00815680085844351	-0.370348901349719	0.859168794323023	-0.341678232460647	-0.911634660584298	-0.448400685241611	0.506719655401528	-0.497825075213663	1.48359839680196	0	0	1	Plate01	I21	Cisapride	DMSO	+ IR	Compounds	Plate01									0.25µM	2898.2265625
1	j02	1	SAMPLE	Dobutamine (hydrochloride)	1.44341838975628	-0.043251380136982	0.165568887533404	0.899054841673496	-0.44434922616977	-1.6451139670247	0.770759206290829	0.202251389371002	-1.4968038534859	1.54932676215105	0	0	1	Plate01	J2	Dobutamine (hydrochloride)	DMSO	+ IR	Compounds	Plate01									1µM	3007.39682539683
1	j11	1	SAMPLE	Trimethobenzamide (hydrochloride)	0.333918272452928	0.047423413428667	1.04154681963033	-0.384222808664314	0.610135576059926	-0.461667896905021	0.0444752518153879	0.124112549233491	-1.12077300139581	1.4241183891295	0	0	1	Plate01	J11	Trimethobenzamide (hydrochloride)	DMSO	+ IR	Compounds	Plate01									10µM	2733.08860759494
1	j16	1	SAMPLE	Flunarizine (dihydrochloride)	0.172421910890346	-0.264445655651171	0.663589304080243	0.991929374304444	0.106457478038126	-1.00047475299304	-0.797795404457849	1.25080860462268	-0.435565177156755	1.39977866131338	0	0	1	Plate01	J16	Flunarizine (dihydrochloride)	DMSO	+ IR	Compounds	Plate01									1µM	2771.65968586387
1	k02	1	SAMPLE	Dobutamine (hydrochloride)	0.722156423158969	0.330523950170323	0.0139022446050464	0.154000180027068	-0.287189228587382	-1.70579105043967	0.680465205836484	-0.619867159754896	-0.436571572122547	1.36424263903137	0	0	1	Plate01	K2	Dobutamine (hydrochloride)	DMSO	+ IR	Compounds	Plate01									0.25µM	3017.83067092652
1	k12	1	SAMPLE	MK2-IN-3	-0.10745670188999	0.545193440394708	-0.791949094562304	0.771263754076944	-0.755422285707803	-0.456303536099696	0.564176031914722	-0.0302876816370182	-0.752133355842807	1.35138550158069	0	0	1	Plate01	K12	MK2-IN-3	DMSO	+ IR	Compounds	Plate01									0.25µM	2995.77472527473
1	k17	1	SAMPLE	Flunarizine (dihydrochloride)	0.0461954855608615	0.0703215653180217	-1.09043105878187	-0.350670325034888	-0.0620474172863138	-0.956538434803247	0.215740779958956	-0.0089607809971901	0.193860149632726	1.41312170928782	0	0	1	Plate01	K17	Flunarizine (dihydrochloride)	DMSO	+ IR	Compounds	Plate01									0.25µM	2864.84848484848
1	l02	1	SAMPLE	Suprofen	1.6856491549801	0.624593632585648	-0.488064243674112	-0.622750430913858	0.492104938039618	0.472629433469282	0.708502439811375	0.472845165198861	0.219693643202712	1.41280751950965	0	0	1	Plate01	L2	Suprofen	DMSO	+ IR	Compounds	Plate01									10µM	3017.57651245552
1	l03	1	SAMPLE	Suprofen	0.845841391742381	0.810082102477693	-0.273925230482271	-0.210600637369511	0.303437124444029	-0.686611543087391	0.684651377742915	-0.20922196998182	-0.552017644682597	1.57443874281939	0	0	1	Plate01	L3	Suprofen	DMSO	+ IR	Compounds	Plate01									10µM	3023.8896797153
1	l14	1	SAMPLE	Mifepristone	-0.497705203765592	0.362567262898995	0.09825277956222	-0.104989607176266	0.0465038462129681	0.0408159113443695	-0.22018974580221	0.847653278976094	-0.856008399875398	1.53765250311617	0	0	1	Plate01	L14	Mifepristone	DMSO	+ IR	Compounds	Plate01									1µM	2845.8125
1	m02	1	SAMPLE	Suprofen	0.543078542332426	0.362195658547953	-0.7948628847926	-0.460642078667152	-0.186572575507889	-0.291768152565133	1.04182630847399	0.0972327229536028	-2.49873342526879	1.6315612932968	0	0	1	Plate01	M2	Suprofen	DMSO	+ IR	Compounds	Plate01									3µM	3076.51118210863
1	m05	1	SAMPLE	Etilefrine hydrochloride	0.0911612706657656	0.405670740489522	-0.501409446367451	0.150677518422126	0.222140047945939	0.473788127585346	0.55067210151107	0.454767219652451	-2.10444168796663	1.54586703053085	0	0	1	Plate01	M5	Etilefrine hydrochloride	DMSO	+ IR	Compounds	Plate01									0.25µM	2986.3431085044
1	m07	1	SAMPLE	Gatifloxacin	0.547292026075962	0.443085177975215	-0.195862894446269	-0.896992367237462	0.263910695410203	-0.199903575757106	0.303898035027383	0.171118045077223	-0.431482247493306	1.59683418559089	0	0	1	Plate01	M7	Gatifloxacin	DMSO	+ IR	Compounds	Plate01									3µM	3002.77992277992
1	m17	1	SAMPLE	TPCA-1	0.242194153724483	-0.264139711007207	-1.67446574384704	-2.03481966810578	-0.988219211790097	-0.764377045676532	0.610526223438768	-1.46732907408633	-1.9025111232741	1.35248372715405	0	0	1	Plate01	M17	TPCA-1	DMSO	+ IR	Compounds	Plate01									3µM	2844.50437317784
1	n05	1	SAMPLE	Doxylamine (succinate)	1.43224092265915	0.120892370473629	-0.705610037242096	-0.452137647600785	-0.0709739349038511	-0.345560687219059	0.755208161917992	-0.243023603883293	-1.25143335929033	1.54214624142659	0	0	1	Plate01	N5	Doxylamine (succinate)	DMSO	+ IR	Compounds	Plate01									10µM	2959.73898305085
1	n06	1	SAMPLE	Gatifloxacin	-0.149947424318229	0.58938263888266	-0.445670495580824	-0.216082856541838	-0.135865116774971	0.367589075587536	0.578500659214645	0.446626243070906	-0.0958830413345389	1.33012957460332	0	0	1	Plate01	N6	Gatifloxacin	DMSO	+ IR	Compounds	Plate01									1µM	2871.375
2	b13	1	SAMPLE	Roxatidine (Acetate Hydrochloride)	0.911784000633662	0.0827569448125484	-0.181791692297312	-0.15518123686941	-0.0731521218602277	-0.633420673501794	0.92628142067957	-0.586376870451767	-0.601965116868673	1.34999399634753	0	0	2	Plate02	B13	Roxatidine (Acetate Hydrochloride)	DMSO	+ IR	Compounds	Plate02									1µM	3056.49546827795
2	b14	1	SAMPLE	Nadifloxacin	0.152495510953456	0.206882987434307	-1.29051585951896	-0.518707571773656	-0.606496630646226	0.078047114931069	1.03295320972074	-0.272619625499001	-1.23775421419038	1.4390103528451	0	0	2	Plate02	B14	Nadifloxacin	DMSO	+ IR	Compounds	Plate02									10µM	3079.9619047619
2	b16	1	SAMPLE	Procainamide (hydrochloride)	0.148259617072043	0.0733349734705968	-0.557383708737126	0.119552642052753	-0.142469025734544	-0.0555570731710867	0.457865237895897	0.239236502812944	-1.35033433253967	1.57286443074214	0	0	2	Plate02	B16	Procainamide (hydrochloride)	DMSO	+ IR	Compounds	Plate02									1µM	2979.66436781609
2	b17	1	SAMPLE	Procainamide (hydrochloride)	0.740389992461073	0.0492750484046145	-0.565691119321741	0.197559473451352	-0.167612501658569	0.112176100081131	1.05230359522565	-0.295942268140457	-0.504523687304606	1.34409578258726	0	0	2	Plate02	B17	Procainamide (hydrochloride)	DMSO	+ IR	Compounds	Plate02									1µM	3083.27100271003
2	b18	1	NEGATIVE	DMSO	0.996360790398447	1.04070570994876	-0.26624292051952	-0.0410503260939882	-0.126101409724737	-0.622984995827687	0.818840972011253	-0.358837502373601	0.551064145047409	1.34855300322048	0	0	2	Plate02	B18	DMSO	DMSO	+ IR	NEG (DMSO IR)	Plate02										3149.65675675676
2	b19	1	NEGATIVE	DMSO	1.46185516734996	0.63854629421977	0.137767412520526	-0.512542834030768	0.957075567289653	-0.89203178817902	0.841699796017102	-0.49957223289689	-0.894013405540598	1.39163671759706	0	0	2	Plate02	B19	DMSO	DMSO	+ IR	NEG (DMSO IR)	Plate02										3024.71193415638
2	b21	1	SAMPLE	Sulfacetamide (Sodium)	2.98972801566471	0.70756664165808	-0.122615291058378	-0.650845932758538	0.977838195512265	-0.943570317718035	1.58416439128436	-0.513980093552885	0.000688536140384364	1.37890666869748	0	0	2	Plate02	B21	Sulfacetamide (Sodium)	DMSO	+ IR	Compounds	Plate02									10µM	3251.69314079422
2	c06	1	SAMPLE	Binimetinib	3.68337324150572	0.762495517951319	-2.00423989636066	0.822119888647675	-2.01481991369583	-0.578846630204488	1.83432286972518	-2.10896383486157	-1.24358284492548	1.33149262710529	0	0	2	Plate02	C6	Binimetinib	DMSO	+ IR	Compounds	Plate02									0.25µM	3582.40583554377
2	c07	1	SAMPLE	Binimetinib	3.68941098715885	0.599890303901677	-2.28571145483891	0.772877496952519	-2.61611016331948	-0.780122832266116	0.854226888260285	-1.93142062976784	-1.29503109551789	1.36324440296378	0	0	2	Plate02	C7	Binimetinib	DMSO	+ IR	Compounds	Plate02									0.25µM	3566.78947368421
2	c10	1	SAMPLE	Thio-TEPA	0.3680938814493	0.125169758247886	-0.508485917923493	-0.581009927815354	-0.469676078912562	-0.730524033802167	0.504948745887687	-0.13388332952699	0.323736764536742	1.37928767187164	0	0	2	Plate02	C10	Thio-TEPA	DMSO	+ IR	Compounds	Plate02									3µM	3024.40384615385
2	c12	1	SAMPLE	Roxatidine (Acetate Hydrochloride)	0.0806756992310226	0.245632252949884	-0.692684818179384	0.474811744462864	-0.380314893842886	0.0536112920455417	0.841026160624384	-0.163211972290548	-0.347423311358356	1.34356468436481	0	0	2	Plate02	C12	Roxatidine (Acetate Hydrochloride)	DMSO	+ IR	Compounds	Plate02									0.25µM	3079.52289156627
2	c15	1	SAMPLE	Nadifloxacin	0.891511014375698	0.313640080942673	-0.363971538016542	-0.291280348245206	0.294363829258264	-0.416900152541284	0.0567930347484694	-0.154822530338056	0.206442455067162	1.43618869331552	0	0	2	Plate02	C15	Nadifloxacin	DMSO	+ IR	Compounds	Plate02									3µM	3002.64304461942
2	c20	1	SAMPLE	Sulfacetamide (Sodium)	0.0641564145865368	0.00549018441130907	-1.37976432850826	0.866205297602756	-0.763893919818372	-0.509469313089744	0.889087705044005	-0.640200078851517	-0.420534967407362	1.33722313626098	0	0	2	Plate02	C20	Sulfacetamide (Sodium)	DMSO	+ IR	Compounds	Plate02									3µM	3141.88477366255
2	d10	1	SAMPLE	Thio-TEPA	0.270031119588863	-0.293363463388401	-0.795573141304238	0.660609452624446	-0.527009034274561	-0.319548196043853	0.342464386931308	-0.0436772348543573	-0.724877609555493	1.4991622922391	0	0	2	Plate02	D10	Thio-TEPA	DMSO	+ IR	Compounds	Plate02									1µM	2919.69059405941
2	d11	1	SAMPLE	Thio-TEPA	-0.0636981332167982	-0.435805060626668	0.210342729728991	0.510342641262824	-0.0923498070892141	-0.282793668527381	-0.97374199765566	1.65761048460041	-1.06816243694422	1.4030804596817	0	0	2	Plate02	D11	Thio-TEPA	DMSO	+ IR	Compounds	Plate02									1µM	2843.47025495751
2	d14	1	SAMPLE	Nadifloxacin	-0.195829834872502	0.300306827003704	-0.541194774857817	0.410572701035479	-0.183733630256825	-0.536611118781901	0.690724290487206	-0.291030811498352	-0.371226783145991	1.39168594844651	0	0	2	Plate02	D14	Nadifloxacin	DMSO	+ IR	Compounds	Plate02									1µM	3063.15246636771
2	d15	1	SAMPLE	Nadifloxacin	0.157870976354469	0.404365197624744	-0.460089332240177	0.609420147990349	-0.0814436404597592	-0.368303451457465	-0.0144608144776497	-0.0762440028314939	-0.0915845097151808	1.50213362037929	0	0	2	Plate02	D15	Nadifloxacin	DMSO	+ IR	Compounds	Plate02									1µM	3056.4898989899
2	d20	1	SAMPLE	Sulfacetamide (Sodium)	0.203338834267479	-0.00546121018779785	-0.0450318826487853	-0.0343115583850779	0.0330363595984285	-1.06507439325916	0.0512056989217496	-0.129036771430416	-0.419232562766153	1.52371927828457	0	0	2	Plate02	D20	Sulfacetamide (Sodium)	DMSO	+ IR	Compounds	Plate02									1µM	2956.32330827068
2	e04	1	SAMPLE	Bentamapimod	0.425898965652468	0.190023121488293	-0.558701207163258	0.75068182164199	0.322914055134841	0.155168589337907	0.791188782380813	0.437406654736129	-0.0508857946570832	1.5553120827649	0	0	2	Plate02	E4	Bentamapimod	DMSO	+ IR	Compounds	Plate02									0.25µM	3091.1884057971
2	e07	1	SAMPLE	Tyrphostin A9	0.990152159565821	0.0999846427785913	-0.270074141259977	0.559594368189911	-0.222870594943664	0.00907269835086727	0.0438441091718169	0.299109172954997	-0.844447230753231	1.5692485945952	0	0	2	Plate02	E7	Tyrphostin A9	DMSO	+ IR	Compounds	Plate02									3µM	3056.47899159664
2	e11	1	SAMPLE	Thio-TEPA	0.288376414736468	-0.0429447871966103	-0.608837838233016	0.170143000035887	0.0891462406970799	-0.441995717500781	-0.311197079406735	-0.857127523149972	-1.666496706395	1.33550213412831	0	0	2	Plate02	E11	Thio-TEPA	DMSO	+ IR	Compounds	Plate02									0.25µM	3014.98542274052
2	e14	1	SAMPLE	Nadifloxacin	-0.366703788205009	-0.0697375508190595	-0.411133456576529	0.263995666016131	-0.222273502855456	-0.573585617450753	-0.383123201089513	0.709934928120286	-0.879946715095764	1.63506598811067	0	0	2	Plate02	E14	Nadifloxacin	DMSO	+ IR	Compounds	Plate02									0.25µM	2943.05176470588
2	e16	1	SAMPLE	Trimethadione	0.340949050439535	0.207117596901182	-0.236190182979628	-0.281063083173214	-0.391429660620755	-1.12404267213175	-0.840536680937854	0.574818598642694	-1.80456311296981	1.66506441445518	0	0	2	Plate02	E16	Trimethadione	DMSO	+ IR	Compounds	Plate02									3µM	3019.31464174455
