PlateID	WellLocation	replicateIdNumber	ReagentClass	ReagentID	PCA01	PCA02	PCA03	PCA04	PCA05	PCA06	PCA07	PCA08	PCA09	DistanceScore	pvalue	PercentageMissingPerRecord	microPlateID	XPlate	Well	Compound	Solvent	IRstatut	Category	XsplitColumn	AreaShapeNormalizedMoment00N	AreaShapeNormalizedMoment01N	AreaShapeNormalizedMoment10N	PlatewellN	AreaShapeNormalizedMoment00C	AreaShapeNormalizedMoment01C	AreaShapeNormalizedMoment10C	Wellnumber	Concentration	Raw_AreaShapeAreaN
1	d06	1	SAMPLE	Roxithromycin	-0.286359382460858	0.0452139121226451	0.211168475236539	0.0050752118850025	-0.664104188395703	-0.202327380986342	0.0557614608825868	-0.841968083313082	-0.141875158650107	1.50361229297618	0.938405856272694	0	1	Plate01	D6	Roxithromycin	DMSO	+ IR	Compounds	Plate01									10µM	2776.90252707581
1	d11	1	SAMPLE	Norgestimate	-0.211450121371186	0.291302882320619	0.767985796082538	0.130127801272682	-0.425112244069421	0.161434945473921	0.778114898065984	-1.4575495119235	-0.0160436110831516	1.45959060655306	0.938405856272694	0	1	Plate01	D11	Norgestimate	DMSO	+ IR	Compounds	Plate01									1µM	2882.6642599278
1	d14	1	SAMPLE	Carbendazim	0.665038727490114	0.708212046298514	1.27031962304579	0.238790238669482	-0.0179083978689586	0.915800733806343	-0.0444910863217422	-1.81084773522424	-0.128189961463105	1.48783240643316	0.938405856272694	0	1	Plate01	D14	Carbendazim	DMSO	+ IR	Compounds	Plate01									1µM	3054.33043478261
1	d18	1	SAMPLE	6-Thioguanine	1.84958357375711	0.0443484753796747	-0.167622998261244	-0.710281980741699	-0.596872580239308	0.439445502362945	1.35946356492413	0.692925838218295	0.0453944037849475	1.59934748970194	0.938405856272694	0	1	Plate01	D18	6-Thioguanine	DMSO	+ IR	Compounds	Plate01									10µM	2846.31927710843
1	e03	1	SAMPLE	Amitriptyline (hydrochloride)	0.444951228063144	0.423620983550896	0.773532833993469	0.528428101668976	-0.258342376973688	0.017195501513593	0.302418148648788	-0.597938935302907	-0.181622182444936	1.61081475828741	0.938405856272694	0	1	Plate01	E3	Amitriptyline (hydrochloride)	DMSO	+ IR	Compounds	Plate01									0.25µM	2947.57575757576
1	e06	1	SAMPLE	Roxithromycin	-0.250480834942095	-0.167448474344571	1.04336668972429	-0.00103789213295567	-0.781817659655967	0.424645184885775	-0.0692863992302519	-0.205853933709181	-0.163607810189811	1.34211643519929	0.938405856272694	0	1	Plate01	E6	Roxithromycin	DMSO	+ IR	Compounds	Plate01									3µM	2731.19557195572
1	e07	1	SAMPLE	Roxithromycin	0.845208874071571	0.261501713630119	0.517489636903375	-0.190132960822425	-0.331120592335089	0.991943753023089	-0.203472007442225	-0.350355572851022	-0.0384438016282456	1.57584187395555	0.938405856272694	0	1	Plate01	E7	Roxithromycin	DMSO	+ IR	Compounds	Plate01									3µM	2913.45794392523
1	e08	1	SAMPLE	JFD00244	0.552716300745845	0.101153280257645	0.390364957673422	-0.552563559405594	-0.823568380765682	0.642375953483096	0.79389691119488	0.852581769040934	0.315985026401937	1.45772052800355	0.938405856272694	0	1	Plate01	E8	JFD00244	DMSO	+ IR	Compounds	Plate01									0.25µM	2772.11267605634
1	e11	1	SAMPLE	Norgestimate	-0.228262081460561	0.34935620373429	0.67028898048131	-0.0347217062170765	-0.263981102698911	-0.166280300069439	0.0397057968857053	-0.692701088119511	-0.0472545349711152	1.41672423363751	0.938405856272694	0	1	Plate01	E11	Norgestimate	DMSO	+ IR	Compounds	Plate01									0.25µM	2799.01716738197
1	e14	1	SAMPLE	Carbendazim	0.48637316987127	0.286876733226769	0.821054557720433	-0.223556215030826	-0.163270291271057	1.29272165404087	-0.10744408414584	-1.53713993616555	-0.0667072843420416	1.44815842923553	0.938405856272694	0	1	Plate01	E14	Carbendazim	DMSO	+ IR	Compounds	Plate01									0.25µM	2924.49295774648
1	e15	1	SAMPLE	Carbendazim	0.663136092529973	0.0667092805082678	1.23049139372075	-0.884006579707951	-0.360120743079592	1.04487247733336	0.436094534709173	0.426734186659139	-0.0943188034510355	1.50363418709916	0.938405856272694	0	1	Plate01	E15	Carbendazim	DMSO	+ IR	Compounds	Plate01									0.25µM	2778.63821138211
1	f06	1	SAMPLE	Roxithromycin	0.812229649920943	-0.424201299513799	0.973391182278617	-0.369596096322458	-0.651410320598315	0.903840213097996	0.829758191605788	1.31344323809477	-0.113698814920397	1.35274735835556	0.938405856272694	0	1	Plate01	F6	Roxithromycin	DMSO	+ IR	Compounds	Plate01									1µM	2702.1974248927
1	f07	1	SAMPLE	Roxithromycin	0.186992308362362	0.279817079829598	0.82622108727647	0.678983169168541	-0.53361347671807	-0.0745825547879935	-0.270388359585794	-0.430688302041785	-0.152545304498832	1.39150872141724	0.938405856272694	0	1	Plate01	F7	Roxithromycin	DMSO	+ IR	Compounds	Plate01									1µM	2938.81781376518
1	f15	1	SAMPLE	Guanabenz (Acetate)	-0.0482971426426501	-0.2807292442705	0.129576193361794	-1.30077487637257	-0.78374335024219	0.622995015018875	0.158491558534559	-0.722984311856629	-0.0732266530047711	1.50084935210618	0.938405856272694	0	1	Plate01	F15	Guanabenz (Acetate)	DMSO	+ IR	Compounds	Plate01									10µM	2637.13333333333
1	f16	1	SAMPLE	Procarbazine (Hydrochloride)	0.461680306108027	0.762453577900585	0.90098578907364	0.164887399907097	-0.475459022938767	1.26961973742921	0.0267277353977138	-0.615284077545425	0.443420806765692	1.48167451850899	0.938405856272694	0	1	Plate01	F16	Procarbazine (Hydrochloride)	DMSO	+ IR	Compounds	Plate01									1µM	3026.24137931034
1	g04	1	SAMPLE	Tolazoline (hydrochloride)	0.971871991341567	1.27721756603357	0.437892365762121	0.00819103826271257	-0.777097825900471	0.634460837692995	0.652989473753475	-0.872857731966805	-0.198654481450142	1.77505797381857	0.938405856272694	0	1	Plate01	G4	Tolazoline (hydrochloride)	DMSO	+ IR	Compounds	Plate01									3µM	3058.29064039409
1	g06	1	SAMPLE	Roxithromycin	-0.049890205885676	0.406503040494495	1.74471678247798	0.245838194881083	-0.439099800797516	0.489070198470322	0.137851717416851	-1.56142658977677	-0.0737053226339735	1.43464530436507	0.938405856272694	0	1	Plate01	G6	Roxithromycin	DMSO	+ IR	Compounds	Plate01									0.25µM	2930.47286821705
1	g07	1	SAMPLE	Roxithromycin	0.552318182896547	-0.00481344804039081	1.65363679353997	0.585942369764837	-0.633766535290236	0.62139144720225	-0.0165911495780386	-1.04887241707585	-0.233921995885788	1.50230865363814	0.938405856272694	0	1	Plate01	G7	Roxithromycin	DMSO	+ IR	Compounds	Plate01									0.25µM	2941.7805907173
1	g10	1	SAMPLE	Astemizole	-0.00628360713527772	0.207189907754362	0.332015447116073	0.010913672349894	-0.0500386022263372	0.194226433470402	0.169549823093062	-0.287103346353471	0.0657379411843555	1.46350012752512	0.938405856272694	0	1	Plate01	G10	Astemizole	DMSO	+ IR	Compounds	Plate01									3µM	2770.1013215859
1	g13	1	SAMPLE	PTACH	0.218753495203381	0.267224370748205	1.37775653001165	0.504271762401564	-0.124883104958883	0.69226518821674	0.236909239631981	0.18479412993715	-0.385316038438806	1.33471576214061	0.938405856272694	0	1	Plate01	G13	PTACH	DMSO	+ IR	Compounds	Plate01									0.25µM	2933.77941176471
1	g14	1	SAMPLE	Guanabenz (Acetate)	0.405819178844942	0.170568983913167	-0.0935428568292015	-0.343515731266548	-0.753971399679072	0.698166354002552	-0.165742559378396	-0.672324895401785	-0.0404415276073211	1.59013254866891	0.938405856272694	0	1	Plate01	G14	Guanabenz (Acetate)	DMSO	+ IR	Compounds	Plate01									3µM	2873.48717948718
1	g16	1	SAMPLE	Procarbazine (Hydrochloride)	1.30994657317641	0.465304087546261	0.610139338160775	0.253383163939627	-0.141569759720679	0.70408097782611	0.518107938186216	-0.939619450740154	0.267287704252515	1.70369451249758	0.938405856272694	0	1	Plate01	G16	Procarbazine (Hydrochloride)	DMSO	+ IR	Compounds	Plate01									0.25µM	2931.57843137255
1	g18	1	SAMPLE	6-Thioguanine	0.640086119111984	0.594730891455571	-0.0678949256723508	0.172003282748132	-0.949814496506206	-0.416575686693288	-0.0322260151413732	0.0808790236144739	-0.214117997979749	1.62157808249191	0.938405856272694	0	1	Plate01	G18	6-Thioguanine	DMSO	+ IR	Compounds	Plate01									0.25µM	3052.14693877551
1	g20	1	SAMPLE	Cisapride	0.560209632480033	0.363375845299468	-0.34710938690871	-0.115993210647538	-0.299849313933976	0.145736435195742	-0.699127834930176	-0.426510852501037	-0.0377885332010208	1.36809818474884	0.938405856272694	0	1	Plate01	G20	Cisapride	DMSO	+ IR	Compounds	Plate01									3µM	2982.19540229885
1	h02	1	SAMPLE	Dobutamine (hydrochloride)	0.433773227964754	-0.348526838168887	0.0322098882097578	-0.455194112538429	-1.24895339553367	0.334806200020342	1.22571539795926	-1.67452420123021	-0.128882777539624	1.64641808426631	0.938405856272694	0	1	Plate01	H2	Dobutamine (hydrochloride)	DMSO	+ IR	Compounds	Plate01									10µM	2699.59146341463
1	h04	1	SAMPLE	Tolazoline (hydrochloride)	1.01768516095952	-0.264433356567557	1.04967108380535	-0.385099626424238	-0.497477337906248	0.668602249028378	0.631473622241091	-0.136381941320685	-0.294307873461135	1.69069169257573	0.938405856272694	0	1	Plate01	H4	Tolazoline (hydrochloride)	DMSO	+ IR	Compounds	Plate01									1µM	2821.08658008658
1	h12	1	SAMPLE	MK2-IN-3	1.59460738294622	0.20479965034681	-0.595727079836647	-0.320324484772127	-0.736845032498311	-1.96553727556942	-0.478666351519338	-2.55166965261916	-0.189728385008292	1.54673457883112	0.938405856272694	0	1	Plate01	H12	MK2-IN-3	DMSO	+ IR	Compounds	Plate01									10µM	3031.44748858447
1	h13	1	SAMPLE	MK2-IN-3	0.538978339169479	0.0598702039531955	-0.482754547393303	-0.420908900053827	-0.330297275757093	-1.28841595551913	-0.746817346616236	-0.836880092582377	-0.184167898806738	1.37653802780171	0.938405856272694	0	1	Plate01	H13	MK2-IN-3	DMSO	+ IR	Compounds	Plate01									10µM	2878.51973684211
1	h14	1	SAMPLE	Guanabenz (Acetate)	0.404050615569725	-0.048129215699526	0.193301626447161	-0.127415728973959	-0.766780207206355	0.602009977980575	0.177708066453139	-0.279224739855715	-0.309207892749082	1.66826289546802	0.938405856272694	0	1	Plate01	H14	Guanabenz (Acetate)	DMSO	+ IR	Compounds	Plate01									1µM	2850.17735849057
1	h15	1	SAMPLE	Guanabenz (Acetate)	0.541949942055985	0.786265245250678	1.56810796361127	-0.395206203473846	-0.49511457395293	1.73157052472722	0.4493529965813	0.510778815070992	0.320795938646537	1.45193142735025	0.938405856272694	0	1	Plate01	H15	Guanabenz (Acetate)	DMSO	+ IR	Compounds	Plate01									1µM	2949.04901960784
1	i12	1	SAMPLE	MK2-IN-3	1.59775790261378	0.613950649974133	-0.0397933110078076	0.571091647776564	-1.46137626246021	-0.812037557115361	-0.204176380496273	0.682385424946894	-0.893900799043526	1.53072757657231	0.938405856272694	0	1	Plate01	I12	MK2-IN-3	DMSO	+ IR	Compounds	Plate01									3µM	3188.98380566802
1	i13	1	SAMPLE	MK2-IN-3	0.82067274869495	0.0968530846817391	0.0652506532036892	-0.202366426409195	-0.833060929150229	-1.25337991770673	-0.492081891156335	-1.94535512523724	-0.130474227231428	1.5973691601759	0.938405856272694	0	1	Plate01	I13	MK2-IN-3	DMSO	+ IR	Compounds	Plate01									3µM	2980.61276595745
1	i14	1	SAMPLE	Guanabenz (Acetate)	0.733170719702782	-0.00947099117071049	-0.851208656942872	0.12243012381269	-0.584731606516775	0.31073027687178	-0.270747549471677	-0.321343605479233	-0.302410719073769	1.37295308257739	0.938405856272694	0	1	Plate01	I14	Guanabenz (Acetate)	DMSO	+ IR	Compounds	Plate01									0.25µM	2905.85106382979
1	i15	1	SAMPLE	Guanabenz (Acetate)	0.969089878253941	0.186440566468023	-0.689007745853676	0.415702686070481	-1.19280088870856	0.797503742220611	-0.0234198135147791	-0.975194300649283	-0.594698152647627	1.54562293529324	0.938405856272694	0	1	Plate01	I15	Guanabenz (Acetate)	DMSO	+ IR	Compounds	Plate01									0.25µM	3002.62962962963
1	i17	1	SAMPLE	Flunarizine (dihydrochloride)	0.157634095377545	-0.100503142434647	1.25176451619684	-1.1551858521545	-0.0860880740600263	0.38357388803203	0.871406902939011	-1.52616585566534	0.278391420492846	1.4816190706493	0.938405856272694	0	1	Plate01	I17	Flunarizine (dihydrochloride)	DMSO	+ IR	Compounds	Plate01									3µM	2680.94366197183
1	i20	1	SAMPLE	Cisapride	0.258966846347718	0.102367094854487	-0.152753369335191	-0.261636201157914	-0.775693755710705	-0.857708443751065	-1.00842483277621	-0.471538054714793	-0.206761147737485	1.40644293050103	0.938405856272694	0	1	Plate01	I20	Cisapride	DMSO	+ IR	Compounds	Plate01									0.25µM	2929.65158371041
1	i21	1	SAMPLE	Cisapride	-0.332066480939987	0.133711043708879	0.0227846562772843	0.156805057513201	-0.927166495667982	0.0528370957545551	-0.668541448110426	-1.62166273204864	-0.147830842283835	1.34599494500774	0.938405856272694	0	1	Plate01	I21	Cisapride	DMSO	+ IR	Compounds	Plate01									0.25µM	2893.33495145631
1	j02	1	SAMPLE	Dobutamine (hydrochloride)	0.562210471218685	0.051174154482651	0.367276539259345	0.110502994927876	-0.544768571722246	-0.747799735111071	-0.238042685684892	0.372499402657947	0.151023839639768	1.35546358627829	0.938405856272694	0	1	Plate01	J2	Dobutamine (hydrochloride)	DMSO	+ IR	Compounds	Plate01									1µM	2843.88607594937
1	j04	1	SAMPLE	Etilefrine hydrochloride	-0.04791611435239	0.0695417415782589	0.738900363613898	-0.51289945894496	-0.110115000558448	-0.665934062530821	0.450137919543178	-0.0402471381740188	-0.153317401916124	1.39397935838864	0.938405856272694	0	1	Plate01	J4	Etilefrine hydrochloride	DMSO	+ IR	Compounds	Plate01									10µM	2772.16911764706
1	j11	1	SAMPLE	Trimethobenzamide (hydrochloride)	0.535876740447013	0.321505546095381	0.619413382964465	-0.686038777945233	-1.12097696247294	0.446035659325384	0.521995259662655	1.51834886514784	-0.0779447409654468	1.38448768588753	0.938405856272694	0	1	Plate01	J11	Trimethobenzamide (hydrochloride)	DMSO	+ IR	Compounds	Plate01									10µM	2832.31034482759
1	j12	1	SAMPLE	MK2-IN-3	0.118615440499838	0.409874062269834	0.904060580684168	0.461513963320042	-1.01037739845684	-0.369456163173534	-0.545435150768263	-0.433699064159763	-0.327078797894667	1.45966991075514	0.938405856272694	0	1	Plate01	J12	MK2-IN-3	DMSO	+ IR	Compounds	Plate01									1µM	3012.32727272727
1	j13	1	SAMPLE	MK2-IN-3	-0.605941214638536	0.0192271097480416	0.39725287104087	-0.279265438659105	-0.987083717601641	0.120967392871098	-0.0312772021093297	-1.16562167643282	0.424490973745538	1.33117805249908	0.938405856272694	0	1	Plate01	J13	MK2-IN-3	DMSO	+ IR	Compounds	Plate01									1µM	2732.34051724138
1	j17	1	SAMPLE	Flunarizine (dihydrochloride)	-0.0367323464225201	0.0437344583028487	0.590464050639264	0.29243691399485	-0.553010199648222	0.970229788741871	0.135665731538411	-1.34013852589515	-0.286608906510889	1.39581207363143	0.938405856272694	0	1	Plate01	J17	Flunarizine (dihydrochloride)	DMSO	+ IR	Compounds	Plate01									1µM	2867.91124260355
1	k10	1	SAMPLE	Trimethobenzamide (hydrochloride)	0.927183129470411	0.635887830007675	0.224453624193112	0.1557074160135	0.526431519941206	-0.204819655201731	0.292071355480202	-0.476849952890777	0.152831564344333	1.47141449539486	0.938405856272694	0	1	Plate01	K10	Trimethobenzamide (hydrochloride)	DMSO	+ IR	Compounds	Plate01									3µM	3012.49289099526
1	k13	1	SAMPLE	MK2-IN-3	0.563050007615497	0.591404601145856	-0.0734350798932617	0.15150949219764	-1.0409078918413	-0.357063869638293	-0.162067310502982	-0.296672574088064	-0.397162436752863	1.67997370810979	0.938405856272694	0	1	Plate01	K13	MK2-IN-3	DMSO	+ IR	Compounds	Plate01									0.25µM	3117.12913907285
1	k14	1	SAMPLE	Mifepristone	0.256053590450005	1.77032413165305	0.0897613615232671	-0.790647594353658	-1.34158683175616	0.57011081507545	0.265016885014204	0.0299672797082564	0.115682517818736	1.54957323239244	0.938405856272694	0	1	Plate01	K14	Mifepristone	DMSO	+ IR	Compounds	Plate01									3µM	3041.4862745098
1	l02	1	SAMPLE	Suprofen	1.51191354228442	1.00151851704811	0.624164275955714	-0.798776885477863	0.943944360640901	-0.183208903642526	-0.12636480165315	0.272348763813289	0.136694424720413	1.37071479533228	0.938405856272694	0	1	Plate01	L2	Suprofen	DMSO	+ IR	Compounds	Plate01									10µM	3046.16
1	l13	1	SAMPLE	ZM 336372	-0.442129367491524	0.356984435742126	-0.260901528609411	-0.610300209908492	-0.561846344506576	0.475651705299916	-0.0227114200288018	-1.63978509699525	0.163230972861722	1.33074351932809	0.938405856272694	0	1	Plate01	L13	ZM 336372	DMSO	+ IR	Compounds	Plate01									10µM	2809.496
1	l14	1	SAMPLE	Mifepristone	1.17116658743525	0.625118534667483	-0.653080643407453	-0.22400897978362	-0.566361464009344	0.153089129697362	-0.376829857965491	-0.837977049738707	-0.0990730502442923	1.58192395664577	0.938405856272694	0	1	Plate01	L14	Mifepristone	DMSO	+ IR	Compounds	Plate01									1µM	3049.37704918033
1	m02	1	SAMPLE	Suprofen	0.631981743131475	0.6575459195249	-0.465024571564476	0.00167665496977601	0.223375253314317	-0.706731786468146	0.178305626234547	-0.788541790231684	-0.163917649381106	1.38193460407846	0.938405856272694	0	1	Plate01	M2	Suprofen	DMSO	+ IR	Compounds	Plate01									3µM	2997.92682926829
1	m07	1	SAMPLE	Gatifloxacin	0.967132889912151	-0.128945293410875	-0.277654010246766	0.49424652192371	-0.369686166784184	0.104633047925867	0.34895341583287	-0.828882095555492	-0.110306067282637	1.53547195061298	0.938405856272694	0	1	Plate01	M7	Gatifloxacin	DMSO	+ IR	Compounds	Plate01									3µM	2864.21195652174
1	m09	1	SAMPLE	MW-150	-0.266165067296536	0.0123383445788762	0.566870021722081	-0.214346234598055	-0.985753265453648	0.278613558056115	-0.0897330351172993	-1.10617181979293	0.0473865761814911	1.49911170129826	0.938405856272694	0	1	Plate01	M9	MW-150	DMSO	+ IR	Compounds	Plate01									0.25µM	2836.66023166023
1	m10	1	SAMPLE	Trimethobenzamide (hydrochloride)	0.247604514493925	0.466537956405494	0.344490223517478	0.42820739162127	-0.952333420027618	-0.58921442732024	-0.220639501092355	-0.851739827782464	-0.119416421539145	1.55996183636584	0.938405856272694	0	1	Plate01	M10	Trimethobenzamide (hydrochloride)	DMSO	+ IR	Compounds	Plate01									0.25µM	3042.49593495935
1	m15	1	SAMPLE	Mifepristone	0.198097336304216	0.323395425665279	0.252853493310796	-0.415558047480623	-0.491170683067734	0.830089762989176	0.161649726117253	-0.278170619937873	0.652040420491439	1.4004213827407	0.938405856272694	0	1	Plate01	M15	Mifepristone	DMSO	+ IR	Compounds	Plate01									0.25µM	2835.39919354839
1	n03	1	SAMPLE	Suprofen	0.766344020937128	0.715837139767011	0.540187398209216	0.465868034995699	-0.283076543405606	-0.0674276801668197	0.0454486593372624	1.04322912907184	-0.202602435234991	1.33388629741932	0.938405856272694	0	1	Plate01	N3	Suprofen	DMSO	+ IR	Compounds	Plate01									1µM	3094.13235294118
1	n04	1	SAMPLE	Doxylamine (succinate)	0.742641126987643	0.381371117853099	0.333437945649491	-0.28202103606651	0.0722509567744032	-1.39253422888513	0.507069822517821	-0.155655403642241	0.0352443216472464	1.43111309755346	0.938405856272694	0	1	Plate01	N4	Doxylamine (succinate)	DMSO	+ IR	Compounds	Plate01									10µM	2863.22553191489
1	n05	1	SAMPLE	Doxylamine (succinate)	0.729146662366552	0.449682703861146	-1.27806950002349	-0.977902912426151	-0.880643526566199	0.234653003197398	1.40300089372546	-0.220818781117504	0.371528202912468	1.44524699006875	0.938405856272694	0	1	Plate01	N5	Doxylamine (succinate)	DMSO	+ IR	Compounds	Plate01									10µM	2843.42675159236
1	n06	1	SAMPLE	Gatifloxacin	0.499552289186854	0.319691074780349	-0.232692566457308	-0.699125495493322	0.191449085645731	-0.330186453642893	-0.684753668317716	-0.728036970551293	-0.20865391497848	1.33742494730326	0.938405856272694	0	1	Plate01	N6	Gatifloxacin	DMSO	+ IR	Compounds	Plate01									1µM	2887.93117408907
2	b07	1	SAMPLE	Binimetinib	4.23442440610428	0.849940778268585	1.45862490758802	1.76470570968392	1.38211470134053	-3.07257619323663	-2.66468020591948	1.36659702955134	-0.299693818420941	1.34302844669915	0.938405856272694	0	2	Plate02	B7	Binimetinib	DMSO	+ IR	Compounds	Plate02									1µM	3500.1
2	b11	1	SAMPLE	Thio-TEPA	-0.425870782716921	0.838254807220856	0.369470444464645	-0.0228027786911015	-0.320829545048922	-0.232107969073165	0.295671264876958	-1.3452290948731	-0.103589526534012	1.42274928278414	0.938405856272694	0	2	Plate02	B11	Thio-TEPA	DMSO	+ IR	Compounds	Plate02									10µM	2922.12692307692
2	b17	1	SAMPLE	Procainamide (hydrochloride)	0.91453622815478	0.262170773833353	0.296412812967218	-0.166578049674305	-0.645677289325097	0.446418926647968	0.902683237068333	0.333198464090951	-0.0753295916224104	1.50963302529119	0.938405856272694	0	2	Plate02	B17	Procainamide (hydrochloride)	DMSO	+ IR	Compounds	Plate02									1µM	2819.20647773279
2	b20	1	SAMPLE	Sulfacetamide (Sodium)	0.803689349206464	0.138084100260331	0.881001729325397	0.42424472052776	-0.161839555431726	0.342915744981058	0.587418382242409	-0.553168478646037	-0.102934740714691	1.49896596716291	0.938405856272694	0	2	Plate02	B20	Sulfacetamide (Sodium)	DMSO	+ IR	Compounds	Plate02									10µM	2873.58369098712
2	c02	1	SAMPLE	Clozapine	0.462157569262754	0.572588137592985	0.533108435021777	-0.156731263764085	-0.244851769847098	-0.833411175206109	0.116451188001766	0.818999788797192	-0.0300440348036547	1.64680207710391	0.938405856272694	0	2	Plate02	C2	Clozapine	DMSO	+ IR	Compounds	Plate02									3µM	2933.74561403509
2	c03	1	SAMPLE	Clozapine	0.207329299451066	0.82153288104265	1.23075803213165	-0.578312958587423	0.396410915778501	-0.309328265925632	-0.90944193181699	-0.601385229985094	0.234914193454422	1.35847612121869	0.938405856272694	0	2	Plate02	C3	Clozapine	DMSO	+ IR	Compounds	Plate02									3µM	2954.99264705882
2	c06	1	SAMPLE	Binimetinib	3.10943156191973	0.733436235623151	0.186148194238781	1.93717295963681	0.496542975597838	-2.43089896487359	-1.8202567567654	0.443936658429084	-0.32160219429712	1.34572560435572	0.938405856272694	0	2	Plate02	C6	Binimetinib	DMSO	+ IR	Compounds	Plate02									0.25µM	3433.97628458498
2	c11	1	SAMPLE	Thio-TEPA	0.864801577895273	0.39178743601939	-0.00684596307798656	0.387824762368471	-0.50657587041006	-0.610369553568843	-0.346825489929693	0.395816096638478	-0.148118746974286	1.5381116423092	0.938405856272694	0	2	Plate02	C11	Thio-TEPA	DMSO	+ IR	Compounds	Plate02									3µM	3032.76587301587
2	c13	1	SAMPLE	Roxatidine (Acetate Hydrochloride)	0.763738678580958	0.434756044507148	0.202039291000125	0.00481077229622194	0.193322262293013	0.141311185127347	0.27105739349347	0.483787673587997	0.142133443004799	1.48194017623297	0.938405856272694	0	2	Plate02	C13	Roxatidine (Acetate Hydrochloride)	DMSO	+ IR	Compounds	Plate02									0.25µM	2817.82899628253
2	d21	1	SAMPLE	Sulfacetamide (Sodium)	0.93718175765173	-0.179528862284379	0.229452394335046	0.412217814167603	-0.485320721432522	0.448105135527699	0.692441764171186	-0.570204423971086	-0.255897491325426	1.33881687798968	0.938405856272694	0	2	Plate02	D21	Sulfacetamide (Sodium)	DMSO	+ IR	Compounds	Plate02									1µM	2772.91666666667
