PlateName	PlateID	wellLocation	ReagentClass	ReagentID	PCA01	PCA02	PCA03	PCA04	PCA05	PCA06	PCA07	PCA08	PCA09	PCA10	DistanceScore	pvalue	PercentageMissingPerRecord	V1	Well	Compound	IRstatut	XPlate	TherapeuticClass	Targettype	Category	XsplitColumn	Raw_AreaShapeAreaC
1	1	l19	SAMPLE	Ofloxacin	0.0343935023665281	-0.828715553115999	-0.0212329204026402	0.668400895090409	-1.53544555792028	0.654904212783075	0.102439543312966	0.118846201830843	-0.27687814841086	0.750605624442216	1.52175783066088	0	0	210	L19	Ofloxacin	+ IR	AstroD_IR_10uM_plate1	Infectiology	Enzyme	SAMPLE	AstroD_IR_10uM_plate1	26509.623853211
1	1	l20	SAMPLE	Chlorothiazide	-0.786596193780494	-0.506468846845607	-0.481324197253179	1.82198181192304	-0.407838873910275	1.0033952016647	-0.0460720548581451	-0.146522627035505	0.366096134545701	1.94470403196448	1.56605889821323	0	0	62	L20	Chlorothiazide	+ IR	AstroD_IR_10uM_plate1	Metabolism	Carrier	SAMPLE	AstroD_IR_10uM_plate1	30824.8674698795
1	1	m20	SAMPLE	Diphenidol hydrochloride	-0.701682009002342	-1.59354681679654	-0.262884323532063	0.371328917408654	-1.57349729742193	0.799030528807559	0.331654154450341	-1.18236570938867	-0.293036144407489	1.62517543985174	1.52010229292763	0	0	96	M20	Diphenidol hydrochloride	+ IR	AstroD_IR_10uM_plate1	Central Nervous System	GPCR	SAMPLE	AstroD_IR_10uM_plate1	25616.9173553719
1	1	n04	SAMPLE	Pyrimethamine	-0.794267148692232	-1.59710235849346	-1.65060113908757	0.548978854898117	-0.436644775426311	0.315340045280664	-0.690069370512658	-0.186841523983301	0.0758418266316121	0.357760007941182	1.57814640255299	0	0	241	N04	Pyrimethamine	+ IR	AstroD_IR_10uM_plate1	Infectiology	Enzyme	SAMPLE	AstroD_IR_10uM_plate1	25268.6020408163
1	1	n13	SAMPLE	Dihydrostreptomycin sulfate	-0.8310404551759	-0.618171951068643	-0.000776833082643012	1.71441056064948	-0.353688911033773	0.195925932999955	-0.976711060681213	0.604350008872899	0.457522331192037	1.43646057576137	1.57144995076514	0	0	90	N13	Dihydrostreptomycin sulfate	+ IR	AstroD_IR_10uM_plate1	Infectiology	Ribosome	SAMPLE	AstroD_IR_10uM_plate1	32972.537037037
1	1	n23	SAMPLE	Pergolide mesylate	-0.329119606190849	-1.20910881401786	0.790761204590145	-0.167510625147703	-1.15765396665393	0.298453385942395	-0.185441538072969	0.38730955351725	0.292048584912922	-0.539822739760063	1.55483002123066	0	0	222	N23	Pergolide mesylate	+ IR	AstroD_IR_10uM_plate1	Central Nervous System	GPCR	SAMPLE	AstroD_IR_10uM_plate1	29928.1935483871
1	1	o05	SAMPLE	Carbamazepine	-0.469427242259581	-1.2449271961249	0.0611177467606796	-0.0718672050763694	-0.493436535576898	-0.332491349056626	-0.244562383204218	-0.470343492863287	1.2387479809513	0.238527818954652	1.63417385588005	0	0	55	O05	Carbamazepine	+ IR	AstroD_IR_10uM_plate1	Central Nervous System	Ion channel	SAMPLE	AstroD_IR_10uM_plate1	32756.6629213483
1	1	o09	SAMPLE	Famotidine	-0.745017529653586	-0.758309591683776	-0.00130500199474121	0.855646725999931	0.070557356930457	-0.259541245535621	0.634255649096062	0.252271446068289	2.82110217556894	0.240390512167144	1.51732235128474	0	0	118	O09	Famotidine	+ IR	AstroD_IR_10uM_plate1	Gastroenterology	GPCR	SAMPLE	AstroD_IR_10uM_plate1	32238.8133333333
1	1	o19	SAMPLE	Proglumide	-0.618024683021443	-1.59451172317988	-0.540614962175145	0.0499787561168831	-0.919662104897589	-0.023168536541405	-0.25711956398716	0.192004375189577	-0.035417281334052	-0.321439922695877	1.64693909047819	0	0	239	O19	Proglumide	+ IR	AstroD_IR_10uM_plate1	Gastroenterology	Receptor	SAMPLE	AstroD_IR_10uM_plate1	27648.6633663366
1	1	o22	SAMPLE	Fenoterol hydrobromide	-0.950436383160053	-1.02974374912955	-0.209421758187577	0.810683851413069	-0.88026041690568	-0.342869375317436	0.743697606301306	-0.347945448619008	0.347956942321735	0.755286138172067	1.49753760787454	0	0	122	O22	Fenoterol hydrobromide	+ IR	AstroD_IR_10uM_plate1	Neuromuscular	GPCR	SAMPLE	AstroD_IR_10uM_plate1	29332.1574074074
2	1	b12	SAMPLE	Calcipotriene	-0.835465050086509	-0.24508958230713	1.73207430518766	1.52978449014931	-0.770739444608583	-0.267227839229315	-1.04974931303992	-1.21842053942139	0.702006465077015	1.21529550060606	1.55357817663346	0	0	351	B12	Calcipotriene	+ IR	AstroD_IR_10uM_plate2	Dermatology	Receptor	SAMPLE	AstroD_IR_10uM_plate2	43634.3529411765
2	1	b23	SAMPLE	Zafirlukast	-0.72659956509382	-1.06958262289219	1.28257504031716	2.52080734023174	0.293387350909279	-0.830802906498218	-1.54402629734299	-1.08167517285738	0.186001206792143	-1.00243183729276	1.5541570948995	0	0	591	B23	Zafirlukast	+ IR	AstroD_IR_10uM_plate2	Respiratory	GPCR	SAMPLE	AstroD_IR_10uM_plate2	48356.6025641026
2	1	c09	SAMPLE	Amifostine	-0.0650320979988439	-1.03649190108451	0.2016881163559	0.851257957076158	0.829928364208274	-0.833702148135006	-0.755076485920687	-0.17835472696289	1.51810632257698	1.22849947583597	1.54624076334289	0	0	316	C09	Amifostine	+ IR	AstroD_IR_10uM_plate2	Diagnostic	Enzyme	SAMPLE	AstroD_IR_10uM_plate2	40259.1836734694
2	1	c10	SAMPLE	Buflomedil hydrochloride	0.330011332617716	-0.0440939122287236	0.499372141330735	0.39229529295993	-0.418600998573939	0.174853700095191	-1.23954818720676	-2.01896393719182	0.291020614277488	0.111627344502995	1.52607495572251	0	0	347	C10	Buflomedil hydrochloride	+ IR	AstroD_IR_10uM_plate2	Cardiovascular	Enzyme	SAMPLE	AstroD_IR_10uM_plate2	40687.5
2	1	c18	SAMPLE	Atovaquone	0.8009381148859	-0.605565426727994	0.659394728412654	0.878363971080687	-0.567856293931752	0.904854079092683	-0.110981600694778	0.195506914982292	0.251903906161623	0.752734567580924	1.47186536577552	0	0	326	C18	Atovaquone	+ IR	AstroD_IR_10uM_plate2	Infectiology	Protein	SAMPLE	AstroD_IR_10uM_plate2	36931.2365591398
2	1	c23	SAMPLE	Butenafine hydrochloride	0.189575385846301	-0.634061934510198	-1.22724531246182	-0.72945452904153	-0.326296835697258	-0.293112825385455	-1.59647251702588	-0.771243734107269	1.09872923070379	-0.667736955454508	1.5144235706684	0	0	349	C23	Butenafine hydrochloride	+ IR	AstroD_IR_10uM_plate2	Infectiology	Enzyme	SAMPLE	AstroD_IR_10uM_plate2	35914.9411764706
2	1	d08	SAMPLE	Testosterone propionate	-1.26535145111826	-0.120044122060003	-0.182097558970288	-0.249830546079134	0.11969153586419	0.120300042816407	-1.08559739432322	-1.52340886005922	0.345593832719516	0.623135522440722	1.51705469375266	0	0	563	D08	Testosterone propionate	+ IR	AstroD_IR_10uM_plate2	Endocrinology	Nuclear receptor	SAMPLE	AstroD_IR_10uM_plate2	39050.5877862595
2	1	d23	SAMPLE	Carbadox	0.13258315353748	-1.47781340810941	-0.8258854352184	-0.0875945675943306	-2.04549361161531	0.147585166765445	-0.519384498806986	-0.235110812591081	0.799883521711393	-1.21714216423653	1.47278712708871	0	0	353	D23	Carbadox	+ IR	AstroD_IR_10uM_plate2	Infectiology	Not identified	SAMPLE	AstroD_IR_10uM_plate2	31749.0380952381
2	1	e06	SAMPLE	Clofazimine	0.751231124439547	-0.0365589608043037	0.223962804330789	1.1203168393538	0.802496647150826	0.235755605222112	-0.891647013824559	-1.20433923974439	0.767452676679075	-1.39676045059998	1.49001929885744	0	0	383	E06	Clofazimine	+ IR	AstroD_IR_10uM_plate2	Infectiology	DNA	SAMPLE	AstroD_IR_10uM_plate2	40863.5747126437
2	1	e17	NEGATIVE	DMSO	0.908937552562632	-0.61260261733172	0.76227075432738	0.328411461165975	0.153661781656075	0.714156651482704	-1.4361622391566	0.210778188105499	0.419242668832957	-1.21355046956353	1.47662758808709	0	0	412	E17	DMSO	+ IR	AstroD_IR_10uM_plate2			NEG	AstroD_IR_10uM_plate2	38263.0263157895
2	1	e23	SAMPLE	Rimantadine hydrochloride	-0.687418664068018	-0.881332615627045	-0.851205875097257	-0.0481109356628313	-0.576358478527695	-0.59815759002525	-1.28654300232921	-0.275808629200408	-0.214590159082817	-0.311686898423873	1.57690350980597	0	0	539	E23	Rimantadine hydrochloride	+ IR	AstroD_IR_10uM_plate2	Infectiology	Protein	SAMPLE	AstroD_IR_10uM_plate2	37204.1271186441
2	1	f11	SAMPLE	Gabazine bromide	-0.529981831699972	-0.703714993959105	-0.462213475152406	0.410200154024078	0.156816585581525	-0.251371027468672	-1.28394069815386	0.43058491843545	0.403785817868615	0.705235080078911	1.49297879617712	0	0	444	F11	Gabazine bromide	+ IR	AstroD_IR_10uM_plate2	Central Nervous System	Ion channel	SAMPLE	AstroD_IR_10uM_plate2	35420.1570247934
2	1	g11	SAMPLE	Oxcarbazepine	-0.179729048610206	-1.92748480644791	-0.149329118704513	0.731340969551032	-2.09413324970819	0.946155686599499	-0.763241357173046	-1.34798806544219	0.409382016622836	-0.222308625920057	1.66819752900279	0	0	508	G11	Oxcarbazepine	+ IR	AstroD_IR_10uM_plate2	Central Nervous System	Ion channel	SAMPLE	AstroD_IR_10uM_plate2	33567.56
2	1	l13	SAMPLE	Progesterone	0.673913176380967	-0.460084352391063	0.574337612058678	0.545777572778772	0.399656709451835	0.777251206038389	-1.04142838354947	-0.0641713574033209	0.790210720883932	1.46966731582887	1.59801500664224	0	0	530	L13	Progesterone	+ IR	AstroD_IR_10uM_plate2	Endocrinology	Nuclear receptor	SAMPLE	AstroD_IR_10uM_plate2	39575
2	1	l17	SAMPLE	Mesoridazine besylate	-1.82187124696482	-1.07617981458523	0.443775116701194	-0.376658362216411	-0.46835137642846	0.818614006269566	-0.13908425509882	0.543366895005483	1.02127874081947	-0.301889491206811	1.50002361904573	0	0	479	L17	Mesoridazine besylate	+ IR	AstroD_IR_10uM_plate2	Central Nervous System	GPCR	SAMPLE	AstroD_IR_10uM_plate2	38815.801980198
2	1	m09	SAMPLE	Zotepine	-0.355141972048118	0.321450671286992	1.10493455240028	1.31952463276895	0.0659523671594577	0.403200307126703	-0.719401651059869	0.16275792778656	1.21995090069511	-0.439140068116983	1.67161187810474	0	0	597	M09	Zotepine	+ IR	AstroD_IR_10uM_plate2	Central Nervous System	GPCR	SAMPLE	AstroD_IR_10uM_plate2	42420.5480769231
2	1	m13	SAMPLE	Felodipine	0.244172074429133	-0.0324818074216444	0.409337902849851	1.61445920797459	1.12436642532227	0.764776474030831	0.148683892463666	-0.43424840155177	0.584646886204979	0.340452359820722	1.57781177492178	0	0	437	M13	Felodipine	+ IR	AstroD_IR_10uM_plate2	Neuromuscular	Ion channel	SAMPLE	AstroD_IR_10uM_plate2	41261.987012987
2	1	o05	SAMPLE	Debrisoquin sulfate	-0.575635553682967	-1.60842184228938	0.0242717443935192	0.858455128613828	-1.25287891258224	1.53716641353351	0.751574185269577	-0.424572007584861	1.12136263403854	-1.80343311478692	1.51897383820183	0	0	397	O05	Debrisoquin sulfate	+ IR	AstroD_IR_10uM_plate2	Cardiovascular	Enzyme	SAMPLE	AstroD_IR_10uM_plate2	33373.4519230769
2	1	o12	SAMPLE	Efavirenz	0.278530382389564	-0.541795554165752	0.743725764103713	1.13706837426551	1.21159887035256	1.89655177105745	-0.0136549524660705	0.631667955681656	0.89480442884058	1.5785638831066	1.61136459523787	0	0	420	O12	Efavirenz	+ IR	AstroD_IR_10uM_plate2	Infectiology	Enzyme	SAMPLE	AstroD_IR_10uM_plate2	38384.1666666667
2	1	o13	SAMPLE	Closantel	0.667145638558076	-0.378806352187073	0.302726199474623	0.729173110819961	-0.238075938189239	0.711011125471257	-0.565876730328225	-0.387404898827113	0.32149391149814	1.32957643074086	1.50732526586643	0	0	387	O13	Closantel	+ IR	AstroD_IR_10uM_plate2	Infectiology	Not identified	SAMPLE	AstroD_IR_10uM_plate2	37119.0454545455
2	1	o23	SAMPLE	Demecarium bromide	-1.22235795593918	-1.90848133343954	-0.417706716250992	0.965028397631933	-1.66288329893513	-1.208121161293	-0.616035658844131	-0.80665970532776	0.713565841285026	0.456168351912035	1.55541387402911	0	0	399	O23	Demecarium bromide	+ IR	AstroD_IR_10uM_plate2	Ophthalmology	Enzyme	SAMPLE	AstroD_IR_10uM_plate2	34026.25
3	1	d04	SAMPLE	Acefylline	0.461734784305986	1.23349381590666	1.57136800266931	1.50871212370054	-0.404132800911398	1.02160957751311	0.246547461278968	-0.337012629336368	0.163585110006633	-1.49120103779783	1.52924175004906	0	0	615	D04	Acefylline	+ IR	AstroD_IR_10uM_plate3	Central Nervous System	GPCR	SAMPLE	AstroD_IR_10uM_plate3	48037.8295454545
3	1	d19	SAMPLE	Phthalylsulfathiazole	0.155307856634115	-0.421248214375842	0.759509951768368	0.899445252168999	-0.146953907448992	-0.454516385015287	0.0287075605770424	0.0776199348992776	0.77396855089973	-0.372381741213969	1.49344231113955	0	0	803	D19	Phthalylsulfathiazole	+ IR	AstroD_IR_10uM_plate3	Metabolism	Enzyme	SAMPLE	AstroD_IR_10uM_plate3	43869.1262135922
3	1	e05	SAMPLE	Secnidazole	0.429389064658302	0.187946381467989	0.350056200240694	0.373701859386554	1.9830353815242	0.427472350244892	-1.02113846834436	-1.57750717294786	-0.498856055613296	-1.2643289232581	1.47265518189919	0	0	836	E05	Secnidazole	+ IR	AstroD_IR_10uM_plate3	Infectiology	Not identified	SAMPLE	AstroD_IR_10uM_plate3	46272.575
3	1	e09	SAMPLE	Flumethasone	-0.00486184565007199	-0.577546895900351	0.649354284567331	-0.0342946626130729	-0.574838288465018	0.465716736398186	-0.340535286431815	-0.764596371735175	-0.426987871176769	-2.55661668025195	1.53072551525261	0	0	703	E09	Flumethasone	+ IR	AstroD_IR_10uM_plate3	Metabolism	Receptor	SAMPLE	AstroD_IR_10uM_plate3	43286.8837209302
3	1	e11	SAMPLE	Sulfapyridine	-0.394543373576907	0.83124311024838	0.258085664163596	2.57591148519452	-0.895496806474126	1.37610599792858	1.25994812742319	-1.58994124006807	-0.690378083539851	-2.87484178795289	1.47738357089871	0	0	852	E11	Sulfapyridine	+ IR	AstroD_IR_10uM_plate3	Metabolism	Enzyme	SAMPLE	AstroD_IR_10uM_plate3	43520.6391752577
3	1	f10	SAMPLE	Isoetharine mesylate salt	0.205407306321087	-0.238375988432013	1.91094755911724	0.66406021610144	0.377161635891525	0.54970104125068	-0.11656236250926	-0.838661718078686	-0.303565997522434	-0.59465726594432	1.58131747896986	0	0	738	F10	Isoetharine mesylate salt	+ IR	AstroD_IR_10uM_plate3	Respiratory	GPCR	SAMPLE	AstroD_IR_10uM_plate3	47614.7706422018
3	1	g11	SAMPLE	Furaltadone hydrochloride	0.311719809890136	0.390265973322447	0.531225907671344	0.492163721759435	0.476130048303586	0.455936706394172	0.302613087776706	0.423678726080474	0.352569725516799	0.0898132027218694	1.57465455234064	0	0	712	G11	Furaltadone hydrochloride	+ IR	AstroD_IR_10uM_plate3	Infectiology	DNA	SAMPLE	AstroD_IR_10uM_plate3	41432.4565217391
3	1	i15	SAMPLE	Clidinium bromide	-1.40568347724727	0.184078733535646	0.763877726195891	1.32315930585238	1.68546709547315	0.0839352953761658	-0.466884517758382	0.859823952855608	0.207534932683083	-2.29409405103831	1.49067976083242	0	0	657	I15	Clidinium bromide	+ IR	AstroD_IR_10uM_plate3	Neuromuscular	GPCR	SAMPLE	AstroD_IR_10uM_plate3	51065.1956521739
3	1	i16	SAMPLE	Novobiocin sodium salt	-0.246580961047894	0.0541832486311831	1.08683137419377	1.37460232703256	-0.341687884752566	1.25378920126783	0.926834887929624	0.264568491678775	0.00409290519486809	-0.172712841748056	1.47273625191985	0	0	789	I16	Novobiocin sodium salt	+ IR	AstroD_IR_10uM_plate3	Metabolism	Enzyme	SAMPLE	AstroD_IR_10uM_plate3	45556.9411764706
3	1	j18	SAMPLE	Gabapentin	-0.0549275611259506	-0.687158328440955	0.548453836946167	0.515415899993314	0.229631637403667	0.206683302235962	-0.498704185297254	-0.537256515022985	0.64242272440378	-0.0693792813701346	1.77122642129722	0	0	714	J18	Gabapentin	+ IR	AstroD_IR_10uM_plate3	Central Nervous System	Transmembrane protein	SAMPLE	AstroD_IR_10uM_plate3	44283.1089108911
3	1	k13	SAMPLE	Lithocholic acid	-1.80085551800992	-0.488505283828275	-0.101635266934	1.136039701188	1.01216533818249	0.725896576415774	0.108440706877332	-1.44049533165097	-0.294615504268144	-0.917545882392035	1.62521748997992	0	0	749	K13	Lithocholic acid	+ IR	AstroD_IR_10uM_plate3	Metabolism	Nuclear receptor	SAMPLE	AstroD_IR_10uM_plate3	47183.6391752577
3	1	l16	SAMPLE	Carbenoxolone disodium salt	-0.448173737148603	-0.211940837998866	1.47190342390036	-0.20879329017609	-0.552619985185437	0.529307054221014	-0.658240080838878	-1.36222675929914	0.227387808618685	-1.31162426283623	1.65496330828518	0	0	643	L16	Carbenoxolone disodium salt	+ IR	AstroD_IR_10uM_plate3	Metabolism	Enzyme	SAMPLE	AstroD_IR_10uM_plate3	43031.734939759
3	1	l22	SAMPLE	Bacitracin	-0.932656300079778	-1.04059799667655	-0.512874836120796	0.706980108403865	-1.12401432894685	0.481747641058051	-1.09940225795212	-0.0555261606587909	-0.715185368286038	-0.612326155623635	1.49599388761764	0	0	627	L22	Bacitracin	+ IR	AstroD_IR_10uM_plate3	Metabolism	Enzyme	SAMPLE	AstroD_IR_10uM_plate3	38691.9010989011
3	1	m03	SAMPLE	D,L-Penicillamine	-1.36663922638991	-0.64904989668364	-0.182447865698703	0.0785615367683879	-0.26899651387375	0.705006551362876	-0.584428736209417	0.111193184633044	0.322731566255121	-0.328813981049236	1.54220386808547	0	0	664	M03	D,L-Penicillamine	+ IR	AstroD_IR_10uM_plate3	Central Nervous System	Not identified	SAMPLE	AstroD_IR_10uM_plate3	40678.3364485981
3	1	m23	SAMPLE	Flucytosine	-1.06056319989916	-0.792142155134117	-1.1470180501604	0.900162539253589	0.747354121951243	0.0880027428981934	-0.986721195109246	-0.868085347402426	1.04219067102269	0.298979716640525	1.50668302719494	0	0	702	M23	Flucytosine	+ IR	AstroD_IR_10uM_plate3	Metabolism	Enzyme	SAMPLE	AstroD_IR_10uM_plate3	41026.8775510204
3	1	n04	SAMPLE	Thiamine hydrochloride	-1.40226773555149	-0.0483003230107265	0.486035667280212	-0.658649573167449	-0.474463411135574	0.29738358423473	-0.482055439809955	-1.35420563820079	2.61936907128994	-0.587600253684837	1.50032103510685	0	0	864	N04	Thiamine hydrochloride	+ IR	AstroD_IR_10uM_plate3	Immunology	Enzyme	SAMPLE	AstroD_IR_10uM_plate3	43954.0566037736
3	1	n05	SAMPLE	Tylosin	-0.421266689956685	0.610103926577444	0.164469858244569	-0.110811535437134	0.185023970930362	0.975487684652378	-0.360514382821039	-0.726176489902022	1.38943044917412	0.212035981435704	1.49658786540185	0	0	877	N05	Tylosin	+ IR	AstroD_IR_10uM_plate3	Infectiology	Ribosome	SAMPLE	AstroD_IR_10uM_plate3	42774.6063829787
3	1	n12	SAMPLE	Dicumarol	-2.23761667549229	-1.45748234270352	0.142678725355159	-0.0245377477466918	-0.691650030266941	1.42181209074351	-0.852808061016289	0.638117247890247	1.76904404680211	-0.381759112948795	1.49747017194603	0	0	670	N12	Dicumarol	+ IR	AstroD_IR_10uM_plate3	Hematology	Enzyme	SAMPLE	AstroD_IR_10uM_plate3	41083.49
3	1	n14	SAMPLE	Bucladesine sodium salt	-0.929235673220914	-0.412260051511429	-0.265259170903771	0.0636743291011701	0.384863529446608	-0.0494090407212312	-0.549926497531355	-0.659082790216694	0.560580485025923	-0.442198445028492	1.66110883167676	0	0	638	N14	Bucladesine sodium salt	+ IR	AstroD_IR_10uM_plate3	Cardiovascular	Enzyme	SAMPLE	AstroD_IR_10uM_plate3	41835.1157024793
3	1	n19	SAMPLE	Rabeprazole sodium salt	-0.502592093429534	-1.2299312849302	-0.329286137036692	-0.309072281200099	-0.277299376035916	0.130837865315911	-0.992697228411881	-0.855457177567037	1.43919750530622	-0.640894024742821	1.60388759034527	0	0	825	N19	Rabeprazole sodium salt	+ IR	AstroD_IR_10uM_plate3	Metabolism	Enzyme	SAMPLE	AstroD_IR_10uM_plate3	41335.5151515152
3	1	o10	SAMPLE	Ribostamycin sulfate salt	-0.914124655864989	-1.13804276574807	0.638538437102837	0.100253291757806	-0.298062855947088	0.383053855276284	-0.679912932107311	0.00422587531400406	0.549955148599801	-1.0953226821196	1.69462945096323	0	0	829	O10	Ribostamycin sulfate salt	+ IR	AstroD_IR_10uM_plate3	Infectiology	Ribosome	SAMPLE	AstroD_IR_10uM_plate3	42651.4905660377
3	1	o11	SAMPLE	Leflunomide	-0.777758468400665	-0.0620679339963882	0.457847370522517	0.122512679136588	-1.9928716235988	1.47373401147162	0.0656797738795806	-2.00816117003816	1.69702508369838	-0.0949796168885898	1.49065781537335	0	0	745	O11	Leflunomide	+ IR	AstroD_IR_10uM_plate3	Immunology	Enzyme	SAMPLE	AstroD_IR_10uM_plate3	38252.9361702128
4	1	d18	SAMPLE	Losartan	-0.190386014866695	0.348715850300458	0.205069665082896	1.13705290482492	0.992073121622899	0.980629420654916	-0.785365272424284	-0.574466126125441	0.0390663362247965	-0.391771326204212	1.6363553245448	0	0	1040	D18	Losartan	+ IR	AstroD_IR_10uM_plate4	Cardiovascular	GPCR	SAMPLE	AstroD_IR_10uM_plate4	46803.6276595745
4	1	d20	SAMPLE	Trimebutine	0.27992172957932	0.163041633468046	0.637133656746821	0.570933978650656	0.0889390099981871	-0.306124337348914	-1.27855259695851	-1.41836495379986	-0.334336521759638	-0.592858633407202	1.4828636262551	0	0	1169	D20	Trimebutine	+ IR	AstroD_IR_10uM_plate4	Neuromuscular	GPCR	SAMPLE	AstroD_IR_10uM_plate4	44111.3367346939
4	1	e21	SAMPLE	Altrenogest	0.618659698319288	0.427853528418803	1.15007774609179	2.37874393841166	-0.867308103134953	1.18380780397426	0.185289030534915	0.243398535786146	0.791852455165622	-0.679957304061882	1.59470877023932	0	0	912	E21	Altrenogest	+ IR	AstroD_IR_10uM_plate4	Endocrinology	Nuclear receptors	SAMPLE	AstroD_IR_10uM_plate4	43889.3820224719
4	1	f17	SAMPLE	Aripiprazole	0.705065923264765	0.482421403396972	0.273216523848753	0.778292018120729	0.043736219152522	0.344164149050883	-0.132428568198334	-0.731816947724082	0.752842272858549	-0.123593014846736	1.53993530554859	0	0	925	F17	Aripiprazole	+ IR	AstroD_IR_10uM_plate4	Central Nervous System	GPCR	SAMPLE	AstroD_IR_10uM_plate4	41706.4059405941
4	1	h17	SAMPLE	Fluocinolone acetonide	-0.693015682844759	-0.347671849084886	0.511621181588897	1.82640045844424	0.99817930807389	0.756034668532261	-0.624140854143835	-0.0939243446077803	-0.546180001123898	-2.03213973314185	1.56615622221803	0	0	1006	H17	Fluocinolone acetonide	+ IR	AstroD_IR_10uM_plate4	Metabolism	Nuclear receptor	SAMPLE	AstroD_IR_10uM_plate4	47996.2941176471
